video,video_frame,global_frame,track_id,cls_id,class_name,direction,delta,count_after,center_x,center_y,conf
output.mp4,101884,101884,1401,0,Bactrocera dorsalis,enter,1,49,1110.46,594.46,0.9316
output.mp4,101895,101895,1401,0,Bactrocera dorsalis,exit,-1,48,1082.99,612.76,0.9292
output.mp4,101901,101901,1401,0,Bactrocera dorsalis,enter,1,49,1081.09,614.96,0.9541
output.mp4,102500,102500,1403,0,Bactrocera dorsalis,enter,1,50,1175.93,873.72,0.8955
output.mp4,102559,102559,1408,0,Bactrocera dorsalis,enter,1,51,1103.36,599.86,0.9204
output.mp4,102713,102713,1403,0,Bactrocera dorsalis,exit,-1,50,1332.56,749.85,0.9312
output.mp4,111616,111616,1422,0,Bactrocera dorsalis,enter,1,51,1304.78,635.63,0.9507
output.mp4,111624,111624,1422,0,Bactrocera dorsalis,exit,-1,50,1302.73,631.7,0.9458
output.mp4,111626,111626,1422,0,Bactrocera dorsalis,enter,1,51,1297.15,626.25,0.9355
output.mp4,117082,117082,1442,0,Bactrocera dorsalis,enter,1,52,1052.36,652.43,0.8887
output.mp4,117289,117289,1443,0,Bactrocera dorsalis,enter,1,53,1309.78,654.99,0.936
output.mp4,117670,117670,1449,0,Bactrocera dorsalis,enter,1,54,1326.24,693.88,0.9346
output.mp4,124538,124538,1462,0,Bactrocera dorsalis,enter,1,55,1318.43,662.8,0.8257
output.mp4,124748,124748,1462,0,Bactrocera dorsalis,exit,-1,54,1319.92,788.97,0.9468
output.mp4,126192,126192,1466,0,Bactrocera dorsalis,enter,1,55,1305.35,645.21,0.9395
output.mp4,126428,126428,1462,0,Bactrocera dorsalis,enter,1,56,1034.33,731.58,0.8643
output.mp4,126479,126479,1462,0,Bactrocera dorsalis,exit,-1,55,1033.75,708.87,0.8643
output.mp4,126493,126493,1462,0,Bactrocera dorsalis,enter,1,56,1035.34,706.12,0.8706
output.mp4,127228,127228,1468,0,Bactrocera dorsalis,enter,1,57,1202.79,575.5,0.9507
output.mp4,128871,128871,1476,0,Bactrocera dorsalis,enter,1,58,1041.12,678.66,0.9355
output.mp4,137068,137068,1480,0,Bactrocera dorsalis,enter,1,59,1314.31,668.14,0.9463
output.mp4,138878,138878,1486,0,Bactrocera dorsalis,enter,1,60,1325.06,677.98,0.9512
output.mp4,138922,138922,1490,0,Bactrocera dorsalis,exit,-1,59,1028.51,784.63,0.8965
output.mp4,139698,139698,1496,0,Bactrocera dorsalis,enter,1,60,1163.28,872.38,0.9336
output.mp4,139769,139769,1496,0,Bactrocera dorsalis,exit,-1,59,1084.63,837.7,0.9487
output.mp4,143178,143178,1503,0,Bactrocera dorsalis,enter,1,60,1186.96,872.77,0.9185
output.mp4,143362,143362,1503,0,Bactrocera dorsalis,exit,-1,59,1142.38,869.43,0.937
output.mp4,143913,143913,1503,0,Bactrocera dorsalis,enter,1,60,1036.0,744.11,0.9263
output.mp4,144499,144499,1507,0,Bactrocera dorsalis,enter,1,61,1262.27,602.13,0.937
output.mp4,144542,144542,1507,0,Bactrocera dorsalis,exit,-1,60,1084.84,610.56,0.9546
output.mp4,144551,144551,1507,0,Bactrocera dorsalis,enter,1,61,1077.28,618.75,0.9385
output.mp4,144552,144552,1507,0,Bactrocera dorsalis,exit,-1,60,1074.36,620.01,0.937
output.mp4,144561,144561,1503,0,Bactrocera dorsalis,exit,-1,59,1087.96,851.45,0.9316
output.mp4,144580,144580,1503,0,Bactrocera dorsalis,enter,1,60,1148.74,866.28,0.9331
output.mp4,144594,144594,1507,0,Bactrocera dorsalis,enter,1,61,1059.64,640.52,0.9312
output.mp4,144598,144598,1507,0,Bactrocera dorsalis,exit,-1,60,1058.54,641.61,0.9331
output.mp4,144602,144602,1507,0,Bactrocera dorsalis,enter,1,61,1059.21,640.85,0.9346
output.mp4,144665,144665,1507,0,Bactrocera dorsalis,exit,-1,60,1059.77,639.23,0.9409
output.mp4,144711,144711,1507,0,Bactrocera dorsalis,enter,1,61,1046.69,673.8,0.918
output.mp4,145031,145031,1506,0,Bactrocera dorsalis,enter,1,62,1218.11,578.15,0.9419
output.mp4,146957,146957,1522,0,Bactrocera dorsalis,enter,1,63,1322.03,698.47,0.9448
output.mp4,148403,148403,1539,0,Bactrocera dorsalis,enter,1,64,1285.94,616.52,0.9365
output.mp4,148405,148405,1539,0,Bactrocera dorsalis,exit,-1,63,1280.53,608.8,0.9438
output.mp4,148427,148427,1539,0,Bactrocera dorsalis,enter,1,64,1263.99,601.72,0.9365
output.mp4,148461,148461,1539,0,Bactrocera dorsalis,exit,-1,63,1229.3,580.1,0.9473
output.mp4,148485,148485,1539,0,Bactrocera dorsalis,enter,1,64,1216.17,577.72,0.9253
output.mp4,148491,148491,1539,0,Bactrocera dorsalis,exit,-1,63,1215.71,577.32,0.9258
output.mp4,148493,148493,1539,0,Bactrocera dorsalis,enter,1,64,1215.76,577.4,0.9253
output.mp4,148495,148495,1539,0,Bactrocera dorsalis,exit,-1,63,1215.79,577.4,0.9253
output.mp4,148501,148501,1539,0,Bactrocera dorsalis,enter,1,64,1217.2,578.67,0.9375
output.mp4,148561,148561,1539,0,Bactrocera dorsalis,exit,-1,63,1053.98,647.98,0.9321
output.mp4,148580,148580,1539,0,Bactrocera dorsalis,enter,1,64,1037.32,694.3,0.9385
output.mp4,148964,148964,1544,0,Bactrocera dorsalis,enter,1,65,1331.41,700.06,0.918
output.mp4,149051,149051,1544,0,Bactrocera dorsalis,exit,-1,64,1110.33,592.17,0.9116
output.mp4,149875,149875,1544,0,Bactrocera dorsalis,enter,1,65,1036.02,704.7,0.8267
output.mp4,154939,154939,1550,0,Bactrocera dorsalis,enter,1,66,1321.08,717.54,0.9307
output.mp4,155101,155101,1550,0,Bactrocera dorsalis,exit,-1,65,1034.94,748.5,0.936
output.mp4,159224,159224,1553,0,Bactrocera dorsalis,exit,-1,64,1035.94,759.97,0.9258
output.mp4,159769,159769,1553,0,Bactrocera dorsalis,enter,1,65,1052.34,658.61,0.9082
output.mp4,160500,160500,1554,0,Bactrocera dorsalis,enter,1,66,1327.16,739.13,0.9355
output.mp4,160660,160660,1556,0,Bactrocera dorsalis,enter,1,67,1331.01,727.81,0.9321
output.mp4,161200,161200,1564,0,Bactrocera dorsalis,enter,1,68,1321.63,779.88,0.9331
output.mp4,161642,161642,1561,0,Bactrocera dorsalis,enter,1,69,1151.09,579.76,0.9141
output.mp4,161727,161727,1561,0,Bactrocera dorsalis,exit,-1,68,1085.68,609.57,0.9194
output.mp4,161854,161854,1561,0,Bactrocera dorsalis,enter,1,69,1056.88,644.86,0.9194
output.mp4,161855,161855,1561,0,Bactrocera dorsalis,exit,-1,68,1056.2,645.31,0.9136
output.mp4,161858,161858,1561,0,Bactrocera dorsalis,enter,1,69,1059.24,646.96,0.749
output.mp4,163578,163578,1570,0,Bactrocera dorsalis,enter,1,70,1329.31,746.18,0.9458
output.mp4,163816,163816,1570,0,Bactrocera dorsalis,exit,-1,69,1089.7,847.96,0.938
output.mp4,167379,167379,1581,0,Bactrocera dorsalis,enter,1,70,1266.23,847.3,0.9131
output.mp4,167395,167395,1581,0,Bactrocera dorsalis,exit,-1,69,1258.59,854.68,0.9248
output.mp4,167401,167401,1581,0,Bactrocera dorsalis,enter,1,70,1250.82,856.06,0.9243
output.mp4,175565,175565,1591,0,Bactrocera dorsalis,enter,1,71,1321.21,768.83,0.9277
output.mp4,180793,180793,1595,0,Bactrocera dorsalis,enter,1,72,1314.46,658.61,0.9658
output.mp4,196723,196723,1608,0,Bactrocera dorsalis,enter,1,73,1304.83,808.07,0.9482
output.mp4,198789,198789,1615,0,Bactrocera dorsalis,enter,1,74,1038.6,744.32,0.916
output.mp4,201014,201014,1618,0,Bactrocera dorsalis,enter,1,75,1277.29,838.51,0.9526
output.mp4,202876,202876,1616,0,Bactrocera dorsalis,enter,1,76,1193.86,575.22,0.9365
output.mp4,203349,203349,1626,0,Bactrocera dorsalis,enter,1,77,1325.79,733.61,0.9292
output.mp4,203362,203362,1626,0,Bactrocera dorsalis,exit,-1,76,1274.09,603.66,0.9517
output.mp4,204127,204127,1642,0,Bactrocera dorsalis,enter,1,77,1053.63,650.78,0.9189
output.mp4,204134,204134,1642,0,Bactrocera dorsalis,exit,-1,76,1031.92,723.44,0.9292
output.mp4,204139,204139,1642,0,Bactrocera dorsalis,enter,1,77,1038.41,758.62,0.8989
output.mp4,204154,204154,1645,0,Bactrocera dorsalis,enter,1,78,1099.34,845.34,0.9365
output.mp4,204155,204155,1642,0,Bactrocera dorsalis,exit,-1,77,1035.06,753.19,0.9351
output.mp4,204157,204157,1642,0,Bactrocera dorsalis,enter,1,78,1035.55,743.59,0.9165
output.mp4,204160,204160,1645,0,Bactrocera dorsalis,exit,-1,77,1095.15,854.24,0.9287
output.mp4,204283,204283,1651,0,Bactrocera dorsalis,enter,1,78,1182.58,871.71,0.9312
output.mp4,206134,206134,1714,0,Bactrocera dorsalis,enter,1,79,1044.67,680.79,0.894
output.mp4,206141,206141,1687,0,Bactrocera dorsalis,enter,1,80,1145.06,580.07,0.9268
output.mp4,206681,206681,1684,0,Bactrocera dorsalis,enter,1,81,1104.25,849.23,0.9312
output.mp4,206755,206755,1684,0,Bactrocera dorsalis,exit,-1,80,1097.38,847.52,0.9106
output.mp4,206983,206983,1684,0,Bactrocera dorsalis,enter,1,81,1036.76,702.61,0.9131
output.mp4,217200,217200,1766,0,Bactrocera dorsalis,enter,1,82,1054.62,652.51,0.9111
output.mp4,218211,218211,1770,0,Bactrocera dorsalis,exit,-1,81,1102.03,849.67,0.9341
output.mp4,219367,219367,1773,0,Bactrocera dorsalis,enter,1,82,1329.88,750.47,0.9326
output.mp4,226999,226999,1790,0,Bactrocera dorsalis,enter,1,83,1265.87,604.62,0.9375
output.mp4,233938,233938,1815,0,Bactrocera dorsalis,enter,1,84,1220.85,863.84,0.9448
output.mp4,233979,233979,1815,0,Bactrocera dorsalis,exit,-1,83,1152.79,573.54,0.9424
output.mp4,234170,234170,1822,0,Bactrocera dorsalis,enter,1,84,1148.28,586.42,0.9321
output.mp4,236711,236711,1835,0,Bactrocera dorsalis,enter,1,85,1292.32,639.11,0.9248
output.mp4,236737,236737,1835,0,Bactrocera dorsalis,exit,-1,84,1094.5,597.0,0.9175
output.mp4,236846,236846,1835,0,Bactrocera dorsalis,enter,1,85,1053.58,649.98,0.9131
output.mp4,236880,236880,1835,0,Bactrocera dorsalis,exit,-1,84,1032.99,729.95,0.894
output.mp4,236892,236892,1835,0,Bactrocera dorsalis,enter,1,85,1034.73,736.58,0.9248
output.mp4,236911,236911,1835,0,Bactrocera dorsalis,exit,-1,84,1033.93,734.06,0.873
output.mp4,236935,236935,1835,0,Bactrocera dorsalis,enter,1,85,1034.46,730.75,0.9082
output.mp4,237818,237818,1859,0,Bactrocera dorsalis,enter,1,86,1200.96,866.62,0.875
output.mp4,238397,238397,1885,0,Bactrocera dorsalis,enter,1,87,1150.74,585.98,0.9126
output.mp4,238675,238675,1892,0,Bactrocera dorsalis,enter,1,88,1300.19,631.81,0.9292
output.mp4,241476,241476,1905,0,Bactrocera dorsalis,enter,1,89,1127.45,860.52,0.9419
output.mp4,249775,249775,1908,0,Bactrocera dorsalis,enter,1,90,1313.8,655.7,0.9404
output.mp4,249785,249785,1908,0,Bactrocera dorsalis,exit,-1,89,1335.12,761.31,0.937
output.mp4,250181,250181,1908,0,Bactrocera dorsalis,enter,1,90,1182.12,574.69,0.938
output.mp4,250265,250265,1908,0,Bactrocera dorsalis,exit,-1,89,1210.32,876.91,0.4863
output.mp4,250417,250417,1908,0,Bactrocera dorsalis,enter,1,90,1319.88,664.47,0.9434
output.mp4,255753,255753,1933,0,Bactrocera dorsalis,enter,1,91,1109.69,849.65,0.9263
output.mp4,257554,257554,1938,0,Bactrocera dorsalis,enter,1,92,1095.33,843.06,0.9351
output.mp4,257564,257564,1938,0,Bactrocera dorsalis,exit,-1,91,1093.96,846.46,0.9141
output.mp4,257590,257590,1938,0,Bactrocera dorsalis,enter,1,92,1085.82,837.19,0.9409
output.mp4,272265,272265,1946,0,Bactrocera dorsalis,enter,1,93,1283.7,613.22,0.9429
output.mp4,272305,272305,1946,0,Bactrocera dorsalis,exit,-1,92,1332.09,691.31,0.9487
output.mp4,272348,272348,1946,0,Bactrocera dorsalis,enter,1,93,1292.18,816.18,0.9409
output.mp4,280280,280280,1951,0,Bactrocera dorsalis,enter,1,94,1332.91,706.95,0.9497
output.mp4,283662,283662,1977,0,Bactrocera dorsalis,enter,1,95,1243.26,587.79,0.9136
output.mp4,284010,284010,1978,0,Bactrocera dorsalis,enter,1,96,1182.87,867.71,0.9346
output.mp4,284475,284475,1981,0,Bactrocera dorsalis,enter,1,97,1310.01,644.25,0.9419
output.mp4,285036,285036,1981,0,Bactrocera dorsalis,exit,-1,96,1041.39,675.25,0.9282
output.mp4,285040,285040,1981,0,Bactrocera dorsalis,enter,1,97,1051.43,653.99,0.9307
output.mp4,290574,290574,2002,0,Bactrocera dorsalis,enter,1,98,1333.71,730.99,0.9292
output.mp4,290837,290837,2002,0,Bactrocera dorsalis,exit,-1,97,1106.83,856.18,0.9189
output.mp4,290855,290855,2002,0,Bactrocera dorsalis,enter,1,98,1103.71,850.44,0.9321
output.mp4,290861,290861,2002,0,Bactrocera dorsalis,exit,-1,97,1103.28,850.48,0.9326
output.mp4,290865,290865,2002,0,Bactrocera dorsalis,enter,1,98,1102.77,850.0,0.9287
output.mp4,290866,290866,2002,0,Bactrocera dorsalis,exit,-1,97,1102.77,850.2,0.9292
output.mp4,290870,290870,2002,0,Bactrocera dorsalis,enter,1,98,1103.13,848.91,0.9248
output.mp4,309968,309968,2003,0,Bactrocera dorsalis,enter,1,99,1326.75,753.34,0.9307
output.mp4,316953,316953,2006,0,Bactrocera dorsalis,enter,1,100,1317.1,660.48,0.9482
output.mp4,317025,317025,2013,0,Bactrocera dorsalis,enter,1,101,1331.35,743.41,0.939
output.mp4,317066,317066,2006,0,Bactrocera dorsalis,exit,-1,100,1078.32,833.2,0.9341
output.mp4,317238,317238,2006,0,Bactrocera dorsalis,enter,1,101,1037.69,756.27,0.9072
output.mp4,319844,319844,2018,0,Bactrocera dorsalis,enter,1,102,1327.05,680.47,0.9346
output.mp4,323819,323819,2043,0,Bactrocera dorsalis,enter,1,103,1038.88,720.22,0.9355
output.mp4,329876,329876,2051,0,Bactrocera dorsalis,enter,1,104,1061.6,640.75,0.9092
output.mp4,348639,348639,2061,0,Bactrocera dorsalis,enter,1,105,1051.0,793.14,0.9307
output.mp4,352348,352348,2057,0,Bactrocera dorsalis,enter,1,106,1050.63,661.95,0.8926
output.mp4,358026,358026,2069,0,Bactrocera dorsalis,enter,1,107,1330.89,709.77,0.9365
output.mp4,358132,358132,2069,0,Bactrocera dorsalis,exit,-1,106,1083.46,611.71,0.9126
output.mp4,358233,358233,2069,0,Bactrocera dorsalis,enter,1,107,1035.2,734.13,0.6548
output.mp4,381122,381122,2077,0,Bactrocera dorsalis,enter,1,108,1218.42,866.09,0.9482
output.mp4,381153,381153,2075,0,Bactrocera dorsalis,enter,1,109,1187.87,577.09,0.9185
output.mp4,381187,381187,2077,0,Bactrocera dorsalis,exit,-1,108,1168.98,876.78,0.9355
output.mp4,381238,381238,2077,0,Bactrocera dorsalis,enter,1,109,1113.27,853.66,0.9253
output.mp4,381344,381344,2083,0,Bactrocera dorsalis,enter,1,110,1328.6,690.9,0.9326
output.mp4,381403,381403,2077,0,Bactrocera dorsalis,exit,-1,109,1092.83,849.13,0.8643
output.mp4,381426,381426,2077,0,Bactrocera dorsalis,enter,1,110,1180.68,870.33,0.9131
output.mp4,381427,381427,2083,0,Bactrocera dorsalis,exit,-1,109,1218.72,577.77,0.9346
output.mp4,381491,381491,2084,0,Bactrocera dorsalis,enter,1,110,1278.4,611.99,0.9502
output.mp4,381517,381517,2084,0,Bactrocera dorsalis,exit,-1,109,1329.48,774.78,0.9434
output.mp4,381523,381523,2084,0,Bactrocera dorsalis,enter,1,110,1314.51,795.43,0.9507
output.mp4,381533,381533,2084,0,Bactrocera dorsalis,exit,-1,109,1295.1,825.71,0.9419
output.mp4,381539,381539,2084,0,Bactrocera dorsalis,enter,1,110,1296.01,823.74,0.9395
output.mp4,381543,381543,2084,0,Bactrocera dorsalis,exit,-1,109,1272.99,844.97,0.9448
output.mp4,381548,381548,2084,0,Bactrocera dorsalis,enter,1,110,1215.89,868.97,0.9414
output.mp4,381594,381594,2084,0,Bactrocera dorsalis,exit,-1,109,1123.21,861.22,0.9341
output.mp4,382165,382165,2084,0,Bactrocera dorsalis,enter,1,110,1093.03,606.79,0.8901
output.mp4,384429,384429,2104,0,Bactrocera dorsalis,enter,1,111,1096.56,603.98,0.8989
output.mp4,404211,404211,2123,0,Bactrocera dorsalis,enter,1,112,1333.18,711.76,0.9424
output.mp4,404251,404251,2123,0,Bactrocera dorsalis,exit,-1,111,1332.5,781.43,0.9385
output.mp4,404287,404287,2123,0,Bactrocera dorsalis,enter,1,112,1320.16,667.51,0.9482
output.mp4,434128,434128,2127,0,Bactrocera dorsalis,enter,1,113,1130.04,584.68,0.9404
output.mp4,434670,434670,2129,0,Bactrocera dorsalis,enter,1,114,1039.51,688.17,0.9185
output.mp4,434695,434695,2136,0,Bactrocera dorsalis,enter,1,115,1328.97,742.82,0.9429
output.mp4,434737,434737,2135,0,Bactrocera dorsalis,enter,1,116,1088.02,615.72,0.9097
output.mp4,434747,434747,2135,0,Bactrocera dorsalis,exit,-1,115,1049.64,653.4,0.8911
output.mp4,434764,434764,2135,0,Bactrocera dorsalis,enter,1,116,1046.28,684.22,0.9219
output.mp4,434767,434767,2135,0,Bactrocera dorsalis,exit,-1,115,1043.1,671.2,0.9253
output.mp4,434769,434769,2135,0,Bactrocera dorsalis,enter,1,116,1046.9,671.24,0.9189
output.mp4,434772,434772,2129,0,Bactrocera dorsalis,exit,-1,115,1114.0,860.07,0.9292
output.mp4,434780,434780,2129,0,Bactrocera dorsalis,enter,1,116,1174.72,869.09,0.9282
output.mp4,438176,438176,2155,0,Bactrocera dorsalis,enter,1,117,1034.92,708.39,0.9204
output.mp4,438180,438180,2155,0,Bactrocera dorsalis,exit,-1,116,1034.75,708.99,0.9189
output.mp4,438229,438229,2155,0,Bactrocera dorsalis,enter,1,117,1040.42,687.24,0.9092
output.mp4,438736,438736,2172,0,Bactrocera dorsalis,enter,1,118,1255.59,854.51,0.9492
output.mp4,438739,438739,2171,0,Bactrocera dorsalis,enter,1,119,1246.43,843.43,0.9429
output.mp4,444689,444689,2177,0,Bactrocera dorsalis,enter,1,120,1300.7,631.2,0.9326
output.mp4,451466,451466,2183,0,Bactrocera dorsalis,enter,1,121,1282.06,612.73,0.9272
output.mp4,451525,451525,2183,0,Bactrocera dorsalis,exit,-1,120,1112.6,591.78,0.8955
output.mp4,451645,451645,2183,0,Bactrocera dorsalis,enter,1,121,1038.65,725.59,0.9097
output.mp4,452239,452239,2201,0,Bactrocera dorsalis,enter,1,122,1088.39,611.01,0.9058
output.mp4,452637,452637,2202,0,Bactrocera dorsalis,enter,1,123,1227.19,580.42,0.9409
output.mp4,453241,453241,2201,0,Bactrocera dorsalis,exit,-1,122,1032.82,730.48,0.9185
output.mp4,453462,453462,2201,0,Bactrocera dorsalis,enter,1,123,1290.77,621.7,0.958
output.mp4,453524,453524,2201,0,Bactrocera dorsalis,exit,-1,122,1205.1,876.76,0.9312
output.mp4,453754,453754,2201,0,Bactrocera dorsalis,enter,1,123,1170.98,574.83,0.9067
output.mp4,468033,468033,2252,0,Bactrocera dorsalis,enter,1,124,1122.7,855.99,0.9336
output.mp4,472926,472926,2268,0,Bactrocera dorsalis,enter,1,125,1320.05,684.37,0.939
output.mp4,472960,472960,2268,0,Bactrocera dorsalis,exit,-1,124,1100.16,595.67,0.9185
output.mp4,473361,473361,2268,0,Bactrocera dorsalis,enter,1,125,1058.05,643.11,0.9072
output.mp4,473414,473414,2273,0,Bactrocera dorsalis,enter,1,126,1328.31,698.27,0.9238
output.mp4,473430,473430,2268,0,Bactrocera dorsalis,exit,-1,125,1035.33,702.76,0.9014
output.mp4,473512,473512,2268,0,Bactrocera dorsalis,enter,1,126,1036.65,736.96,0.9346
output.mp4,473548,473548,2277,0,Bactrocera dorsalis,enter,1,127,1303.39,633.42,0.9321
output.mp4,473573,473573,2268,0,Bactrocera dorsalis,exit,-1,126,1033.79,744.37,0.9326
output.mp4,473598,473598,2273,0,Bactrocera dorsalis,exit,-1,125,1115.15,588.31,0.916
output.mp4,473619,473619,2280,0,Bactrocera dorsalis,exit,-1,124,1332.88,677.5,0.9512
output.mp4,473686,473686,2280,0,Bactrocera dorsalis,enter,1,125,1266.15,836.6,0.9429
output.mp4,473871,473871,2268,0,Bactrocera dorsalis,enter,1,126,1092.66,605.32,0.8882
output.mp4,474498,474498,2273,0,Bactrocera dorsalis,enter,1,127,1177.49,576.16,0.9258
output.mp4,474636,474636,2287,0,Bactrocera dorsalis,enter,1,128,1104.51,597.49,0.874
output.mp4,475250,475250,2287,0,Bactrocera dorsalis,exit,-1,127,1048.86,657.01,0.9224
output.mp4,475439,475439,2287,0,Bactrocera dorsalis,enter,1,128,1039.38,684.99,0.9258
output.mp4,478990,478990,2295,0,Bactrocera dorsalis,enter,1,129,1130.81,861.95,0.9292
output.mp4,479622,479622,2295,0,Bactrocera dorsalis,exit,-1,128,1038.4,685.73,0.8633
output.mp4,479658,479658,2295,0,Bactrocera dorsalis,enter,1,129,1049.52,659.33,0.9053
output.mp4,480099,480099,2295,0,Bactrocera dorsalis,exit,-1,128,1036.28,693.74,0.8457
output.mp4,480102,480102,2295,0,Bactrocera dorsalis,enter,1,129,1037.39,692.48,0.9116
output.mp4,480104,480104,2295,0,Bactrocera dorsalis,exit,-1,128,1036.92,691.51,0.9019
output.mp4,480205,480205,2295,0,Bactrocera dorsalis,enter,1,129,1040.72,766.14,0.9302
output.mp4,483766,483766,2311,0,Bactrocera dorsalis,exit,-1,128,1048.63,654.19,0.8848
output.mp4,483776,483776,2311,0,Bactrocera dorsalis,enter,1,129,1058.47,644.02,0.5234
output.mp4,490022,490022,2329,0,Bactrocera dorsalis,enter,1,130,1037.05,749.65,0.9189
output.mp4,490034,490034,2329,0,Bactrocera dorsalis,exit,-1,129,1034.0,736.36,0.9458
output.mp4,490048,490048,2329,0,Bactrocera dorsalis,enter,1,130,1034.06,726.03,0.8896
output.mp4,490052,490052,2329,0,Bactrocera dorsalis,exit,-1,129,1033.58,728.78,0.7705
output.mp4,492751,492751,2334,0,Bactrocera dorsalis,enter,1,130,1152.5,578.3,0.9243
output.mp4,492805,492805,2334,0,Bactrocera dorsalis,exit,-1,129,1200.04,574.69,0.9448
output.mp4,492811,492811,2334,0,Bactrocera dorsalis,enter,1,130,1217.78,578.61,0.9429
output.mp4,493049,493049,2334,0,Bactrocera dorsalis,exit,-1,129,1220.58,869.48,0.9395
output.mp4,493052,493052,2334,0,Bactrocera dorsalis,enter,1,130,1219.74,868.66,0.939
output.mp4,493125,493125,2334,0,Bactrocera dorsalis,exit,-1,129,1237.59,864.11,0.9438
output.mp4,493353,493353,2335,0,Bactrocera dorsalis,enter,1,130,1269.19,846.53,0.936
output.mp4,493364,493364,2335,0,Bactrocera dorsalis,exit,-1,129,1240.55,864.4,0.937
output.mp4,493411,493411,2335,0,Bactrocera dorsalis,enter,1,130,1188.7,871.64,0.9346
output.mp4,493721,493721,2335,0,Bactrocera dorsalis,exit,-1,129,1276.18,603.04,0.9355
output.mp4,493929,493929,2337,0,Bactrocera dorsalis,enter,1,130,1316.54,781.43,0.9521
output.mp4,493997,493997,2335,0,Bactrocera dorsalis,enter,1,131,1094.78,604.73,0.8521
output.mp4,494012,494012,2335,0,Bactrocera dorsalis,exit,-1,130,1089.08,607.75,0.9004
output.mp4,494027,494027,2335,0,Bactrocera dorsalis,enter,1,131,1061.67,641.39,0.8823
output.mp4,494478,494478,2341,0,Bactrocera dorsalis,enter,1,132,1333.07,730.57,0.9287
output.mp4,494540,494540,2341,0,Bactrocera dorsalis,exit,-1,131,1332.84,701.59,0.9336
output.mp4,494603,494603,2341,0,Bactrocera dorsalis,enter,1,132,1276.13,607.49,0.9438
output.mp4,494649,494649,2341,0,Bactrocera dorsalis,exit,-1,131,1257.86,592.09,0.9351
output.mp4,498305,498305,2347,0,Bactrocera dorsalis,enter,1,132,1272.07,845.11,0.939
output.mp4,509689,509689,2386,0,Bactrocera dorsalis,enter,1,133,1228.36,582.16,0.9448
output.mp4,509702,509702,2386,0,Bactrocera dorsalis,exit,-1,132,1217.32,577.61,0.936
output.mp4,509791,509791,2386,0,Bactrocera dorsalis,enter,1,133,1099.55,600.42,0.8926
output.mp4,513704,513704,2391,0,Bactrocera dorsalis,enter,1,134,1323.08,669.74,0.9194
output.mp4,517097,517097,2415,0,Bactrocera dorsalis,enter,1,135,1320.7,770.59,0.9189
output.mp4,525258,525258,2420,0,Bactrocera dorsalis,enter,1,136,1318.16,762.15,0.9224
output.mp4,533479,533479,2433,0,Bactrocera dorsalis,enter,1,137,1314.92,655.01,0.957
output.mp4,533523,533523,2433,0,Bactrocera dorsalis,exit,-1,136,1318.71,803.07,0.9404
output.mp4,534014,534014,2433,0,Bactrocera dorsalis,enter,1,137,1328.98,721.33,0.9414
output.mp4,534793,534793,2428,0,Bactrocera dorsalis,enter,1,138,1102.88,597.98,0.9141
output.mp4,557624,557624,2447,0,Bactrocera dorsalis,enter,1,139,1101.42,846.99,0.939
output.mp4,560761,560761,2488,0,Bactrocera dorsalis,enter,1,140,1186.63,868.67,0.9473
output.mp4,560791,560791,2488,0,Bactrocera dorsalis,exit,-1,139,1166.79,562.6,0.9282
output.mp4,560809,560809,2488,0,Bactrocera dorsalis,enter,1,140,1108.48,598.37,0.9087
output.mp4,562208,562208,2493,0,Bactrocera dorsalis,enter,1,141,1102.43,598.35,0.9224
output.mp4,574443,574443,2518,0,Bactrocera dorsalis,enter,1,142,1066.2,633.56,0.9175
output.mp4,604390,604390,2525,0,Bactrocera dorsalis,enter,1,143,1075.01,622.31,0.9375
output.mp4,609341,609341,2530,0,Bactrocera dorsalis,enter,1,144,1085.42,611.69,0.9136
output.mp4,615039,615039,2565,0,Bactrocera dorsalis,enter,1,145,1206.91,869.45,0.937
output.mp4,617827,617827,2566,0,Bactrocera dorsalis,enter,1,146,1036.0,699.95,0.8511
output.mp4,617858,617858,2566,0,Bactrocera dorsalis,exit,-1,145,1055.56,645.66,0.8809
output.mp4,617861,617861,2566,0,Bactrocera dorsalis,enter,1,146,1064.25,634.28,0.9097
output.mp4,618677,618677,2571,0,Bactrocera dorsalis,enter,1,147,1074.41,624.5,0.8926
output.mp4,621971,621971,2588,0,Bactrocera dorsalis,enter,1,148,1072.69,629.39,0.9087
output.mp4,623792,623792,2595,0,Bactrocera dorsalis,enter,1,149,1270.41,602.25,0.9419
output.mp4,634389,634389,2597,0,Bactrocera dorsalis,enter,1,150,1320.89,674.71,0.9229
output.mp4,634862,634862,2597,0,Bactrocera dorsalis,exit,-1,149,1124.29,586.12,0.936
output.mp4,634964,634964,2597,0,Bactrocera dorsalis,enter,1,150,1035.34,726.24,0.9082
output.mp4,638153,638153,2603,0,Bactrocera dorsalis,enter,1,151,1047.22,782.76,0.9468
output.mp4,638412,638412,2603,0,Bactrocera dorsalis,exit,-1,150,1051.03,652.42,0.9419
output.mp4,638433,638433,2603,0,Bactrocera dorsalis,enter,1,151,1059.05,642.47,0.9194
output.mp4,638446,638446,2603,0,Bactrocera dorsalis,exit,-1,150,1060.68,638.51,0.9209
output.mp4,638449,638449,2603,0,Bactrocera dorsalis,enter,1,151,1062.01,637.01,0.9438
