video,video_frame,global_frame,track_id,logical_track_id,cls_id,class_name,detected_cls_id,voted_cls_id,direction,delta,count_after,center_x,center_y,conf,stitched,stitch_gap_frames,event_reason,recovery_mode,occupancy_token_id,recovered_from_logical_id,recovery_score,recovery_track_class_id,recovery_class_match
output.mp4,28930,28930,587,231,0,Bactrocera dorsalis,0,0,enter,1,12,1243.75,841.96,0.9214,1,4,tracked_enter,,34,,,,
output.mp4,29246,29246,587,231,0,Bactrocera dorsalis,0,0,exit,-1,11,1025.62,673.84,0.937,1,4,tracked_exit,,34,231,,,
output.mp4,29467,29467,609,237,0,Bactrocera dorsalis,0,0,enter,1,12,1240.12,602.56,0.9209,0,0,tracked_enter,,35,,,,
output.mp4,29548,29548,609,237,0,Bactrocera dorsalis,0,0,exit,-1,11,1214.54,560.94,0.9268,0,0,tracked_exit,,35,237,,,
output.mp4,29616,29616,609,237,0,Bactrocera dorsalis,0,0,enter,1,12,1147.96,596.03,0.9214,0,0,tracked_enter,,36,,,,
output.mp4,29659,29659,609,237,0,Bactrocera dorsalis,0,0,exit,-1,11,1078.41,595.91,0.9316,0,0,tracked_exit,,36,237,,,
output.mp4,29768,29768,612,239,0,Bactrocera dorsalis,0,0,enter,1,12,1303.8,772.25,0.936,0,0,tracked_enter,,37,,,,
output.mp4,30098,30098,609,237,0,Bactrocera dorsalis,0,0,enter,1,13,1057.99,771.76,0.8926,0,0,tracked_enter,,38,,,,
output.mp4,30221,30221,609,237,0,Bactrocera dorsalis,0,0,exit,-1,12,1173.93,892.79,0.9321,0,0,tracked_exit,,38,237,,,
output.mp4,30895,30895,609,237,0,Bactrocera dorsalis,0,0,enter,1,13,1277.98,814.94,0.9204,0,0,tracked_enter,,39,,,,
output.mp4,31012,31012,609,237,0,Bactrocera dorsalis,0,0,exit,-1,12,1176.21,558.99,0.8809,0,0,tracked_exit,,39,237,,,
output.mp4,31102,31102,609,237,0,Bactrocera dorsalis,0,0,enter,1,13,1148.61,595.81,0.9224,0,0,tracked_enter,,40,,,,
output.mp4,31143,31143,640,253,0,Bactrocera dorsalis,0,0,enter,1,14,1257.78,612.16,0.9424,0,0,tracked_enter,,41,,,,
output.mp4,31165,31165,640,253,0,Bactrocera dorsalis,0,0,exit,-1,13,1263.34,576.95,0.9287,0,0,tracked_exit,,41,253,,,
output.mp4,31406,31406,640,253,0,Bactrocera dorsalis,0,0,enter,1,14,1087.18,631.06,0.9258,0,0,tracked_enter,,42,,,,
output.mp4,31843,31843,609,237,0,Bactrocera dorsalis,0,0,exit,-1,13,1072.09,600.41,0.9268,0,0,tracked_exit,,40,237,,,
output.mp4,31907,31907,657,261,0,Bactrocera dorsalis,0,0,enter,1,14,1312.18,692.29,0.9404,0,0,tracked_enter,,43,,,,
output.mp4,32013,32013,657,261,0,Bactrocera dorsalis,0,0,exit,-1,13,1155.78,558.99,0.9258,0,0,tracked_exit,,43,261,,,
output.mp4,32031,32031,658,262,0,Bactrocera dorsalis,0,0,enter,1,14,1289.49,798.58,0.9341,0,0,tracked_enter,,44,,,,
output.mp4,32204,32204,658,262,0,Bactrocera dorsalis,0,0,exit,-1,13,1053.92,827.53,0.9448,0,0,tracked_exit,,44,262,,,
output.mp4,32396,32396,670,265,0,Bactrocera dorsalis,0,0,enter,1,14,1294.94,650.01,0.9434,0,0,tracked_enter,,45,,,,
output.mp4,32558,32558,670,265,0,Bactrocera dorsalis,0,0,exit,-1,13,1039.27,804.51,0.9502,0,0,tracked_exit,,45,265,,,
output.mp4,32642,32642,670,265,0,Bactrocera dorsalis,0,0,enter,1,14,1050.39,738.39,0.8066,0,0,tracked_enter,,46,,,,
output.mp4,33467,33467,710,281,0,Bactrocera dorsalis,0,0,enter,1,15,1263.86,828.44,0.9385,0,0,tracked_enter,,47,,,,
output.mp4,33568,33568,710,281,0,Bactrocera dorsalis,0,0,exit,-1,14,1206.85,558.82,0.9395,0,0,tracked_exit,,47,281,,,
output.mp4,33688,33688,710,281,0,Bactrocera dorsalis,0,0,enter,1,15,1171.28,589.93,0.9448,0,0,tracked_enter,,48,,,,
output.mp4,33704,33704,710,281,0,Bactrocera dorsalis,0,0,exit,-1,14,1079.2,595.14,0.9424,0,0,tracked_exit,,48,281,,,
output.mp4,33779,33779,710,281,0,Bactrocera dorsalis,0,0,enter,1,15,1054.79,690.11,0.9287,0,0,tracked_enter,,49,,,,
output.mp4,33864,33864,710,281,0,Bactrocera dorsalis,0,0,exit,-1,14,1048.82,829.0,0.9468,0,0,tracked_exit,,49,281,,,
output.mp4,34302,34302,756,295,0,Bactrocera dorsalis,0,0,enter,1,15,1304.24,663.36,0.9302,0,0,tracked_enter,,50,,,,
output.mp4,34829,34829,756,295,0,Bactrocera dorsalis,0,0,exit,-1,14,1017.1,711.48,0.9375,0,0,tracked_exit,,50,295,,,
output.mp4,36213,36213,759,296,0,Bactrocera dorsalis,0,0,enter,1,15,1312.09,683.08,0.9468,0,0,tracked_enter,,51,,,,
output.mp4,36422,36422,753,294,0,Bactrocera dorsalis,0,0,enter,1,16,1153.4,852.28,0.9429,0,0,tracked_enter,,52,,,,
output.mp4,38754,38754,861,322,0,Bactrocera dorsalis,0,0,enter,1,17,1108.82,835.9,0.9365,0,0,tracked_enter,,53,,,,
output.mp4,39017,39017,864,325,0,Bactrocera dorsalis,0,0,enter,1,18,1306.17,684.89,0.9404,0,0,tracked_enter,,54,,,,
output.mp4,39126,39126,864,325,0,Bactrocera dorsalis,0,0,exit,-1,17,1287.71,857.43,0.937,0,0,tracked_exit,,54,325,,,
output.mp4,39741,39741,874,330,0,Bactrocera dorsalis,0,0,enter,1,18,1270.56,824.95,0.9248,0,0,tracked_enter,,55,,,,
output.mp4,39779,39779,861,322,0,Bactrocera dorsalis,0,0,exit,-1,17,1021.67,673.55,0.8882,0,0,tracked_exit,,53,322,,,
output.mp4,40314,40314,882,335,0,Bactrocera dorsalis,0,0,enter,1,18,1238.93,843.64,0.9258,0,0,tracked_enter,,56,,,,
output.mp4,40352,40352,881,334,0,Bactrocera dorsalis,0,0,enter,1,19,1313.28,693.34,0.9531,0,0,tracked_enter,,57,,,,
output.mp4,40352,40352,882,335,0,Bactrocera dorsalis,0,0,exit,-1,18,1028.5,787.24,0.9395,0,0,tracked_exit,,56,335,,,
output.mp4,40508,40508,882,335,0,Bactrocera dorsalis,0,0,enter,1,19,1087.41,633.7,0.9209,0,0,tracked_enter,,58,,,,
output.mp4,40519,40519,881,334,0,Bactrocera dorsalis,0,0,exit,-1,18,1029.78,794.25,0.9502,0,0,tracked_exit,,57,334,,,
output.mp4,40821,40821,897,340,0,Bactrocera dorsalis,0,0,enter,1,19,1113.94,835.89,0.9468,0,0,tracked_enter,,59,,,,
output.mp4,40850,40850,895,339,0,Bactrocera dorsalis,0,0,enter,1,20,1312.62,756.29,0.9434,0,0,tracked_enter,,60,,,,
output.mp4,40886,40886,895,339,0,Bactrocera dorsalis,0,0,exit,-1,19,1318.6,825.66,0.9419,0,0,tracked_exit,,60,339,,,
output.mp4,40997,40997,882,335,0,Bactrocera dorsalis,0,0,exit,-1,18,1099.82,579.96,0.9248,0,0,tracked_exit,,58,335,,,
output.mp4,41066,41066,882,335,0,Bactrocera dorsalis,0,0,enter,1,19,1070.35,651.23,0.8862,0,0,tracked_enter,,61,,,,
output.mp4,41584,41584,920,352,0,Bactrocera dorsalis,0,0,enter,1,20,1313.96,688.1,0.9399,0,0,tracked_enter,,62,,,,
output.mp4,41584,41584,882,335,0,Bactrocera dorsalis,0,0,exit,-1,19,1022.84,764.15,0.9453,0,0,tracked_exit,,61,335,,,
output.mp4,41676,41676,882,335,0,Bactrocera dorsalis,0,0,enter,1,20,1105.6,614.84,0.9175,0,0,tracked_enter,,63,,,,
output.mp4,41702,41702,920,352,0,Bactrocera dorsalis,0,0,exit,-1,19,1040.73,807.57,0.9429,0,0,tracked_exit,,62,352,,,
output.mp4,41912,41912,920,352,0,Bactrocera dorsalis,0,0,enter,1,20,1053.63,691.85,0.9263,0,0,tracked_enter,,64,,,,
