video,video_frame,global_frame,track_id,cls_id,class_name,direction,delta,count_after,center_x,center_y,conf
16-20-44.mp4_fixed.mp4,8822,8822,113,0,Bactrocera dorsalis,enter,1,5,1320.29,665.2,0.9385
16-20-44.mp4_fixed.mp4,8897,8897,112,0,Bactrocera dorsalis,exit,-1,4,1051.93,795.22,0.9409
16-20-44.mp4_fixed.mp4,8929,8929,113,0,Bactrocera dorsalis,exit,-1,3,1210.66,575.35,0.9189
16-20-44.mp4_fixed.mp4,8944,8944,112,0,Bactrocera dorsalis,enter,1,4,1042.3,771.28,0.9229
16-20-44.mp4_fixed.mp4,8983,8983,85,0,Bactrocera dorsalis,enter,1,5,1065.4,632.31,0.897
16-20-44.mp4_fixed.mp4,9033,9033,85,0,Bactrocera dorsalis,exit,-1,4,1052.73,650.98,0.9131
16-20-44.mp4_fixed.mp4,9070,9070,124,0,Bactrocera dorsalis,enter,1,5,1211.22,576.61,0.9189
16-20-44.mp4_fixed.mp4,9130,9130,124,0,Bactrocera dorsalis,exit,-1,4,1239.79,581.86,0.9346
16-20-44.mp4_fixed.mp4,9170,9170,113,0,Bactrocera dorsalis,enter,1,5,1127.47,587.13,0.875
16-20-44.mp4_fixed.mp4,9309,9309,113,0,Bactrocera dorsalis,exit,-1,4,1062.34,635.05,0.9106
16-20-44.mp4_fixed.mp4,9315,9315,124,0,Bactrocera dorsalis,enter,1,5,1287.96,623.27,0.9341
16-20-44.mp4_fixed.mp4,9361,9361,130,0,Bactrocera dorsalis,exit,-1,4,1045.91,789.03,0.8833
16-20-44.mp4_fixed.mp4,9448,9448,132,0,Bactrocera dorsalis,enter,1,5,1149.05,854.02,0.9409
16-20-44.mp4_fixed.mp4,9685,9685,152,0,Bactrocera dorsalis,enter,1,6,1272.43,841.71,0.9038
16-20-44.mp4_fixed.mp4,9764,9764,154,0,Bactrocera dorsalis,enter,1,7,1331.77,724.21,0.915
16-20-44.mp4_fixed.mp4,9868,9868,154,0,Bactrocera dorsalis,exit,-1,6,1288.55,609.36,0.9263
16-20-44.mp4_fixed.mp4,9887,9887,154,0,Bactrocera dorsalis,enter,1,7,1255.89,592.6,0.9419
16-20-44.mp4_fixed.mp4,9907,9907,154,0,Bactrocera dorsalis,exit,-1,6,1232.78,580.86,0.9253
16-20-44.mp4_fixed.mp4,10107,10107,157,0,Bactrocera dorsalis,exit,-1,5,1288.15,591.94,0.9414
16-20-44.mp4_fixed.mp4,10254,10254,154,0,Bactrocera dorsalis,enter,1,6,1034.57,731.5,0.8374
16-20-44.mp4_fixed.mp4,10259,10259,154,0,Bactrocera dorsalis,exit,-1,5,1033.92,731.64,0.8613
16-20-44.mp4_fixed.mp4,10260,10260,154,0,Bactrocera dorsalis,enter,1,6,1034.63,731.65,0.8174
16-20-44.mp4_fixed.mp4,10809,10809,205,0,Bactrocera dorsalis,enter,1,7,1275.51,841.42,0.9375
16-20-44.mp4_fixed.mp4,10936,10936,205,0,Bactrocera dorsalis,exit,-1,6,1205.6,574.66,0.9326
16-20-44.mp4_fixed.mp4,11041,11041,205,0,Bactrocera dorsalis,enter,1,7,1071.38,627.56,0.916
16-20-44.mp4_fixed.mp4,11505,11505,210,0,Bactrocera dorsalis,enter,1,8,1324.1,695.96,0.9316
16-20-44.mp4_fixed.mp4,12792,12792,245,0,Bactrocera dorsalis,enter,1,9,1317.41,788.74,0.9341
16-20-44.mp4_fixed.mp4,13224,13224,245,0,Bactrocera dorsalis,exit,-1,8,1176.64,874.55,0.9194
16-20-44.mp4_fixed.mp4,13225,13225,245,0,Bactrocera dorsalis,enter,1,9,1177.66,872.34,0.8706
16-20-44.mp4_fixed.mp4,13230,13230,245,0,Bactrocera dorsalis,exit,-1,8,1180.95,874.03,0.8276
16-20-44.mp4_fixed.mp4,13233,13233,245,0,Bactrocera dorsalis,enter,1,9,1180.28,872.38,0.4805
16-20-44.mp4_fixed.mp4,13236,13236,245,0,Bactrocera dorsalis,exit,-1,8,1180.44,874.09,0.8164
16-20-44.mp4_fixed.mp4,13253,13253,245,0,Bactrocera dorsalis,enter,1,9,1184.52,873.52,0.9019
16-20-44.mp4_fixed.mp4,13255,13255,245,0,Bactrocera dorsalis,exit,-1,8,1186.98,874.28,0.4844
16-20-44.mp4_fixed.mp4,13260,13260,245,0,Bactrocera dorsalis,enter,1,9,1188.62,872.86,0.916
16-20-44.mp4_fixed.mp4,13270,13270,245,0,Bactrocera dorsalis,exit,-1,8,1196.54,877.33,0.9448
16-20-44.mp4_fixed.mp4,14620,14620,267,0,Bactrocera dorsalis,enter,1,9,1044.18,670.79,0.8931
16-20-44.mp4_fixed.mp4,14841,14841,271,0,Bactrocera dorsalis,enter,1,10,1253.6,855.16,0.9126
16-20-44.mp4_fixed.mp4,14940,14940,267,0,Bactrocera dorsalis,exit,-1,9,1092.47,846.73,0.9341
16-20-44.mp4_fixed.mp4,14983,14983,267,0,Bactrocera dorsalis,enter,1,10,1311.18,795.05,0.9497
16-20-44.mp4_fixed.mp4,15044,15044,281,0,Bactrocera dorsalis,enter,1,11,1312.31,655.62,0.9316
16-20-44.mp4_fixed.mp4,15048,15048,271,0,Bactrocera dorsalis,exit,-1,10,1102.24,597.52,0.9038
16-20-44.mp4_fixed.mp4,15189,15189,271,0,Bactrocera dorsalis,enter,1,11,1055.04,650.79,0.894
16-20-44.mp4_fixed.mp4,15616,15616,295,0,Bactrocera dorsalis,enter,1,12,1058.06,651.54,0.9224
16-20-44.mp4_fixed.mp4,15729,15729,245,0,Bactrocera dorsalis,enter,1,13,1235.03,583.22,0.9375
16-20-44.mp4_fixed.mp4,15731,15731,245,0,Bactrocera dorsalis,exit,-1,12,1229.85,580.83,0.6826
16-20-44.mp4_fixed.mp4,15739,15739,245,0,Bactrocera dorsalis,enter,1,13,1218.47,578.95,0.9409
16-20-44.mp4_fixed.mp4,16019,16019,310,0,Bactrocera dorsalis,enter,1,14,1110.7,593.37,0.9116
16-20-44.mp4_fixed.mp4,16022,16022,310,0,Bactrocera dorsalis,exit,-1,13,1100.87,593.15,0.9067
16-20-44.mp4_fixed.mp4,16064,16064,310,0,Bactrocera dorsalis,enter,1,14,1107.96,596.75,0.9165
16-20-44.mp4_fixed.mp4,16133,16133,310,0,Bactrocera dorsalis,exit,-1,13,1034.87,746.61,0.8823
16-20-44.mp4_fixed.mp4,16156,16156,310,0,Bactrocera dorsalis,enter,1,14,1036.21,738.0,0.8931
16-20-44.mp4_fixed.mp4,16415,16415,310,0,Bactrocera dorsalis,exit,-1,13,1037.5,764.56,0.8926
16-20-44.mp4_fixed.mp4,16557,16557,346,0,Bactrocera dorsalis,enter,1,14,1127.98,584.87,0.9263
16-20-44.mp4_fixed.mp4,16565,16565,346,0,Bactrocera dorsalis,exit,-1,13,1129.74,583.29,0.9331
16-20-44.mp4_fixed.mp4,16570,16570,346,0,Bactrocera dorsalis,enter,1,14,1128.69,584.65,0.9258
16-20-44.mp4_fixed.mp4,16721,16721,310,0,Bactrocera dorsalis,enter,1,15,1042.27,690.1,0.8726
16-20-44.mp4_fixed.mp4,16776,16776,245,0,Bactrocera dorsalis,exit,-1,14,1153.88,876.65,0.9419
16-20-44.mp4_fixed.mp4,16847,16847,245,0,Bactrocera dorsalis,enter,1,15,1039.41,761.58,0.8643
16-20-44.mp4_fixed.mp4,16864,16864,379,0,Bactrocera dorsalis,enter,1,16,1037.26,695.49,0.8408
16-20-44.mp4_fixed.mp4,16882,16882,245,0,Bactrocera dorsalis,exit,-1,15,1040.29,774.5,0.9194
16-20-44.mp4_fixed.mp4,16902,16902,346,0,Bactrocera dorsalis,exit,-1,14,1094.61,602.63,0.9277
16-20-44.mp4_fixed.mp4,16924,16924,383,0,Bactrocera dorsalis,enter,1,15,1324.39,694.31,0.9448
16-20-44.mp4_fixed.mp4,16952,16952,245,0,Bactrocera dorsalis,enter,1,16,1039.72,757.57,0.8682
16-20-44.mp4_fixed.mp4,16958,16958,245,0,Bactrocera dorsalis,exit,-1,15,1038.79,764.35,0.9092
16-20-44.mp4_fixed.mp4,17024,17024,346,0,Bactrocera dorsalis,enter,1,16,1069.83,819.08,0.9243
16-20-44.mp4_fixed.mp4,17119,17119,245,0,Bactrocera dorsalis,enter,1,17,1233.91,589.59,0.937
16-20-44.mp4_fixed.mp4,17195,17195,346,0,Bactrocera dorsalis,exit,-1,16,1069.93,833.53,0.9277
16-20-44.mp4_fixed.mp4,17258,17258,385,0,Bactrocera dorsalis,exit,-1,15,1189.82,877.65,0.8848
16-20-44.mp4_fixed.mp4,17260,17260,245,0,Bactrocera dorsalis,exit,-1,14,1322.91,791.65,0.7446
16-20-44.mp4_fixed.mp4,17320,17320,380,0,Bactrocera dorsalis,enter,1,15,1123.48,589.54,0.9082
16-20-44.mp4_fixed.mp4,17352,17352,380,0,Bactrocera dorsalis,exit,-1,14,1115.99,588.38,0.8911
16-20-44.mp4_fixed.mp4,17374,17374,398,0,Bactrocera dorsalis,exit,-1,13,1038.2,679.97,0.9204
16-20-44.mp4_fixed.mp4,17397,17397,380,0,Bactrocera dorsalis,enter,1,14,1131.21,584.76,0.939
16-20-44.mp4_fixed.mp4,17414,17414,385,0,Bactrocera dorsalis,enter,1,15,1233.02,863.3,0.9194
16-20-44.mp4_fixed.mp4,17469,17469,398,0,Bactrocera dorsalis,enter,1,16,1041.15,765.64,0.813
16-20-44.mp4_fixed.mp4,17554,17554,428,0,Bactrocera dorsalis,exit,-1,15,1043.16,665.47,0.8901
16-20-44.mp4_fixed.mp4,17596,17596,346,0,Bactrocera dorsalis,enter,1,16,1153.42,869.65,0.9229
16-20-44.mp4_fixed.mp4,17719,17719,385,0,Bactrocera dorsalis,exit,-1,15,1269.86,847.25,0.9341
16-20-44.mp4_fixed.mp4,17827,17827,385,0,Bactrocera dorsalis,enter,1,16,1277.28,841.4,0.939
16-20-44.mp4_fixed.mp4,17930,17930,385,0,Bactrocera dorsalis,exit,-1,15,1301.29,818.11,0.9316
16-20-44.mp4_fixed.mp4,17957,17957,385,0,Bactrocera dorsalis,enter,1,16,1306.09,808.38,0.9355
16-20-44.mp4_fixed.mp4,18751,18751,449,0,Bactrocera dorsalis,enter,1,17,1287.12,616.34,0.8818
16-20-44.mp4_fixed.mp4,19013,19013,392,0,Bactrocera dorsalis,exit,-1,16,1278.66,850.79,0.9487
16-20-44.mp4_fixed.mp4,19079,19079,392,0,Bactrocera dorsalis,enter,1,17,1330.0,690.79,0.9253
16-20-44.mp4_fixed.mp4,19085,19085,392,0,Bactrocera dorsalis,exit,-1,16,1349.25,694.75,0.9287
16-20-44.mp4_fixed.mp4,19118,19118,392,0,Bactrocera dorsalis,enter,1,17,1325.55,693.43,0.937
16-20-44.mp4_fixed.mp4,19139,19139,385,0,Bactrocera dorsalis,exit,-1,16,1283.9,838.94,0.9414
16-20-44.mp4_fixed.mp4,19608,19608,494,0,Bactrocera dorsalis,enter,1,17,1192.8,872.66,0.9072
16-20-44.mp4_fixed.mp4,19618,19618,494,0,Bactrocera dorsalis,exit,-1,16,1191.61,874.45,0.6245
16-20-44.mp4_fixed.mp4,19619,19619,494,0,Bactrocera dorsalis,enter,1,17,1192.42,873.7,0.9038
16-20-44.mp4_fixed.mp4,19626,19626,494,0,Bactrocera dorsalis,exit,-1,16,1201.32,874.17,0.9272
16-20-44.mp4_fixed.mp4,19663,19663,494,0,Bactrocera dorsalis,enter,1,17,1232.34,863.07,0.9375
16-20-44.mp4_fixed.mp4,19826,19826,494,0,Bactrocera dorsalis,exit,-1,16,1283.72,839.73,0.9458
16-20-44.mp4_fixed.mp4,19939,19939,494,0,Bactrocera dorsalis,enter,1,17,1321.17,773.41,0.9658
16-20-44.mp4_fixed.mp4,20055,20055,501,0,Bactrocera dorsalis,exit,-1,16,1033.31,684.46,0.8809
16-20-44.mp4_fixed.mp4,20245,20245,392,0,Bactrocera dorsalis,exit,-1,15,1134.77,870.98,0.9424
16-20-44.mp4_fixed.mp4,20278,20278,392,0,Bactrocera dorsalis,enter,1,16,1215.47,865.56,0.9272
16-20-44.mp4_fixed.mp4,20503,20503,508,0,Bactrocera dorsalis,enter,1,17,1172.74,578.24,0.9229
16-20-44.mp4_fixed.mp4,20961,20961,392,0,Bactrocera dorsalis,exit,-1,16,1091.46,842.56,0.9429
16-20-44.mp4_fixed.mp4,20988,20988,520,0,Bactrocera dorsalis,enter,1,17,1106.1,596.36,0.9375
16-20-44.mp4_fixed.mp4,21062,21062,392,0,Bactrocera dorsalis,enter,1,18,1071.09,819.83,0.936
16-20-44.mp4_fixed.mp4,21132,21132,392,0,Bactrocera dorsalis,exit,-1,17,1045.7,794.18,0.9287
16-20-44.mp4_fixed.mp4,21290,21290,392,0,Bactrocera dorsalis,enter,1,18,1118.87,588.92,0.9419
16-20-44.mp4_fixed.mp4,22056,22056,537,0,Bactrocera dorsalis,enter,1,19,1035.11,738.8,0.8716
16-20-44.mp4_fixed.mp4,22078,22078,537,0,Bactrocera dorsalis,exit,-1,18,1034.26,735.49,0.8818
16-20-44.mp4_fixed.mp4,22079,22079,537,0,Bactrocera dorsalis,enter,1,19,1034.44,735.19,0.8774
16-20-44.mp4_fixed.mp4,22080,22080,537,0,Bactrocera dorsalis,exit,-1,18,1034.22,735.23,0.8784
16-20-44.mp4_fixed.mp4,22115,22115,537,0,Bactrocera dorsalis,enter,1,19,1034.53,735.4,0.8955
16-20-44.mp4_fixed.mp4,22912,22912,543,0,Bactrocera dorsalis,enter,1,20,1289.48,620.11,0.9395
16-20-44.mp4_fixed.mp4,23384,23384,552,0,Bactrocera dorsalis,enter,1,21,1316.36,792.72,0.9409
16-20-44.mp4_fixed.mp4,23485,23485,552,0,Bactrocera dorsalis,exit,-1,20,1310.55,805.35,0.9395
16-20-44.mp4_fixed.mp4,24201,24201,558,0,Bactrocera dorsalis,enter,1,21,1119.19,850.43,0.9341
16-20-44.mp4_fixed.mp4,24541,24541,558,0,Bactrocera dorsalis,exit,-1,20,1101.46,597.99,0.938
16-20-44.mp4_fixed.mp4,24551,24551,558,0,Bactrocera dorsalis,enter,1,21,1113.95,592.55,0.9473
16-20-44.mp4_fixed.mp4,24812,24812,563,0,Bactrocera dorsalis,enter,1,22,1098.45,600.93,0.9307
16-20-44.mp4_fixed.mp4,24814,24814,563,0,Bactrocera dorsalis,exit,-1,21,1103.0,595.95,0.9277
16-20-44.mp4_fixed.mp4,24851,24851,563,0,Bactrocera dorsalis,enter,1,22,1124.49,586.7,0.9424
16-20-44.mp4_fixed.mp4,25661,25661,571,0,Bactrocera dorsalis,enter,1,23,1061.09,806.47,0.9448
16-20-44.mp4_fixed.mp4,26179,26179,571,0,Bactrocera dorsalis,exit,-1,22,1040.41,769.92,0.9355
16-20-44.mp4_fixed.mp4,26212,26212,571,0,Bactrocera dorsalis,enter,1,23,1070.85,821.51,0.9214
16-20-44.mp4_fixed.mp4,26441,26441,572,0,Bactrocera dorsalis,enter,1,24,1040.65,689.95,0.8984
16-20-44.mp4_fixed.mp4,26552,26552,571,0,Bactrocera dorsalis,exit,-1,23,1192.19,873.82,0.9429
16-20-44.mp4_fixed.mp4,26554,26554,571,0,Bactrocera dorsalis,enter,1,24,1191.44,873.74,0.9429
16-20-44.mp4_fixed.mp4,26555,26555,571,0,Bactrocera dorsalis,exit,-1,23,1190.2,875.57,0.9355
16-20-44.mp4_fixed.mp4,26561,26561,571,0,Bactrocera dorsalis,enter,1,24,1163.62,871.81,0.939
16-20-44.mp4_fixed.mp4,26702,26702,578,0,Bactrocera dorsalis,enter,1,25,1310.07,803.02,0.9482
16-20-44.mp4_fixed.mp4,26796,26796,578,0,Bactrocera dorsalis,exit,-1,24,1257.77,585.43,0.9263
16-20-44.mp4_fixed.mp4,27477,27477,593,0,Bactrocera dorsalis,enter,1,25,1303.31,804.7,0.9487
16-20-44.mp4_fixed.mp4,27507,27507,593,0,Bactrocera dorsalis,exit,-1,24,1323.65,659.31,0.9502
16-20-44.mp4_fixed.mp4,27576,27576,593,0,Bactrocera dorsalis,enter,1,25,1168.92,579.0,0.9429
16-20-44.mp4_fixed.mp4,28282,28282,604,0,Bactrocera dorsalis,enter,1,26,1115.62,593.76,0.9312
16-20-44.mp4_fixed.mp4,28831,28831,607,0,Bactrocera dorsalis,enter,1,27,1168.6,577.09,0.9453
16-20-44.mp4_fixed.mp4,29190,29190,645,0,Bactrocera dorsalis,exit,-1,26,1152.44,876.48,0.9302
16-20-44.mp4_fixed.mp4,29293,29293,645,0,Bactrocera dorsalis,enter,1,27,1324.59,696.89,0.9365
16-20-44.mp4_fixed.mp4,29301,29301,636,0,Bactrocera dorsalis,enter,1,28,1226.42,583.74,0.6978
16-20-44.mp4_fixed.mp4,29313,29313,645,0,Bactrocera dorsalis,exit,-1,27,1094.12,847.57,0.9341
16-20-44.mp4_fixed.mp4,29369,29369,645,0,Bactrocera dorsalis,enter,1,28,1035.52,743.66,0.9365
16-20-44.mp4_fixed.mp4,29519,29519,653,0,Bactrocera dorsalis,enter,1,29,1034.17,723.62,0.7881
16-20-44.mp4_fixed.mp4,30587,30587,674,0,Bactrocera dorsalis,enter,1,30,1048.12,785.37,0.9375
16-20-44.mp4_fixed.mp4,30820,30820,679,0,Bactrocera dorsalis,enter,1,31,1140.58,850.16,0.9365
16-20-44.mp4_fixed.mp4,30891,30891,686,0,Bactrocera dorsalis,enter,1,32,1192.61,575.92,0.9478
16-20-44.mp4_fixed.mp4,31180,31180,694,0,Bactrocera dorsalis,enter,1,33,1277.91,831.29,0.9556
16-20-44.mp4_fixed.mp4,31550,31550,697,0,Bactrocera dorsalis,enter,1,34,1133.49,584.01,0.937
16-20-44.mp4_fixed.mp4,31756,31756,694,0,Bactrocera dorsalis,exit,-1,33,1045.41,665.0,0.9409
16-20-44.mp4_fixed.mp4,32178,32178,703,0,Bactrocera dorsalis,enter,1,34,1285.51,626.78,0.9468
16-20-44.mp4_fixed.mp4,32226,32226,699,0,Bactrocera dorsalis,enter,1,35,1309.5,785.19,0.9424
16-20-44.mp4_fixed.mp4,32237,32237,703,0,Bactrocera dorsalis,exit,-1,34,1224.74,577.65,0.9473
16-20-44.mp4_fixed.mp4,32320,32320,697,0,Bactrocera dorsalis,exit,-1,33,1246.14,571.22,0.9165
16-20-44.mp4_fixed.mp4,32669,32669,707,0,Bactrocera dorsalis,exit,-1,32,1251.37,872.21,0.9414
16-20-44.mp4_fixed.mp4,35343,35343,711,0,Bactrocera dorsalis,enter,1,33,1063.99,810.55,0.9414
16-20-44.mp4_fixed.mp4,35440,35440,711,0,Bactrocera dorsalis,exit,-1,32,1058.08,806.05,0.9463
16-20-44.mp4_fixed.mp4,35498,35498,711,0,Bactrocera dorsalis,enter,1,33,1073.09,824.93,0.9468
16-20-44.mp4_fixed.mp4,35504,35504,711,0,Bactrocera dorsalis,exit,-1,32,1075.23,828.94,0.9512
16-20-44.mp4_fixed.mp4,35516,35516,711,0,Bactrocera dorsalis,enter,1,33,1085.1,832.17,0.9492
16-20-44.mp4_fixed.mp4,35520,35520,711,0,Bactrocera dorsalis,exit,-1,32,1083.37,838.24,0.9487
16-20-44.mp4_fixed.mp4,35568,35568,711,0,Bactrocera dorsalis,enter,1,33,1074.34,826.08,0.9448
16-20-44.mp4_fixed.mp4,35591,35591,711,0,Bactrocera dorsalis,exit,-1,32,1072.07,825.88,0.9443
16-20-44.mp4_fixed.mp4,35600,35600,711,0,Bactrocera dorsalis,enter,1,33,1071.99,819.47,0.9263
16-20-44.mp4_fixed.mp4,35616,35616,711,0,Bactrocera dorsalis,exit,-1,32,1068.76,820.92,0.9346
16-20-44.mp4_fixed.mp4,35627,35627,711,0,Bactrocera dorsalis,enter,1,33,1072.02,822.93,0.9346
16-20-44.mp4_fixed.mp4,35648,35648,711,0,Bactrocera dorsalis,exit,-1,32,1068.66,821.98,0.9214
16-20-44.mp4_fixed.mp4,35674,35674,711,0,Bactrocera dorsalis,enter,1,33,1072.83,824.64,0.9448
16-20-44.mp4_fixed.mp4,35676,35676,711,0,Bactrocera dorsalis,exit,-1,32,1070.2,822.51,0.9409
16-20-44.mp4_fixed.mp4,36029,36029,714,0,Bactrocera dorsalis,enter,1,33,1197.4,857.98,0.9414
16-20-44.mp4_fixed.mp4,36171,36171,714,0,Bactrocera dorsalis,exit,-1,32,1216.4,574.81,0.9551
16-20-44.mp4_fixed.mp4,36511,36511,715,0,Bactrocera dorsalis,enter,1,33,1037.84,693.95,0.9082
16-20-44.mp4_fixed.mp4,37627,37627,737,0,Bactrocera dorsalis,enter,1,34,1293.36,815.16,0.9277
16-20-44.mp4_fixed.mp4,38047,38047,745,0,Bactrocera dorsalis,enter,1,35,1278.78,621.17,0.9448
16-20-44.mp4_fixed.mp4,38072,38072,746,0,Bactrocera dorsalis,exit,-1,34,1036.5,647.45,0.9312
16-20-44.mp4_fixed.mp4,38156,38156,737,0,Bactrocera dorsalis,exit,-1,33,1331.99,752.71,0.9326
16-20-44.mp4_fixed.mp4,38277,38277,737,0,Bactrocera dorsalis,enter,1,34,1314.89,666.16,0.9453
16-20-44.mp4_fixed.mp4,38335,38335,737,0,Bactrocera dorsalis,exit,-1,33,1225.29,876.57,0.9551
16-20-44.mp4_fixed.mp4,38492,38492,752,0,Bactrocera dorsalis,enter,1,34,1247.15,588.11,0.9419
16-20-44.mp4_fixed.mp4,38685,38685,761,0,Bactrocera dorsalis,enter,1,35,1123.21,616.49,0.7759
16-20-44.mp4_fixed.mp4,38719,38719,761,0,Bactrocera dorsalis,exit,-1,34,1091.94,604.1,0.9316
16-20-44.mp4_fixed.mp4,38823,38823,761,0,Bactrocera dorsalis,enter,1,35,1037.36,699.06,0.9209
16-20-44.mp4_fixed.mp4,38868,38868,766,0,Bactrocera dorsalis,exit,-1,34,1035.73,770.59,0.9209
16-20-44.mp4_fixed.mp4,42261,42261,781,0,Bactrocera dorsalis,enter,1,35,1083.98,832.51,0.936
16-20-44.mp4_fixed.mp4,42724,42724,782,0,Bactrocera dorsalis,enter,1,36,1058.04,804.64,0.9365
16-20-44.mp4_fixed.mp4,42725,42725,782,0,Bactrocera dorsalis,exit,-1,35,1059.38,808.45,0.9375
16-20-44.mp4_fixed.mp4,42744,42744,784,0,Bactrocera dorsalis,exit,-1,34,1069.63,625.7,0.9238
16-20-44.mp4_fixed.mp4,42769,42769,782,0,Bactrocera dorsalis,enter,1,35,1051.99,793.44,0.9277
16-20-44.mp4_fixed.mp4,43022,43022,782,0,Bactrocera dorsalis,exit,-1,34,1201.87,875.16,0.9453
16-20-44.mp4_fixed.mp4,43466,43466,787,0,Bactrocera dorsalis,enter,1,35,1036.01,709.7,0.4111
16-20-44.mp4_fixed.mp4,43922,43922,791,0,Bactrocera dorsalis,enter,1,36,1085.94,830.51,0.9429
16-20-44.mp4_fixed.mp4,43938,43938,791,0,Bactrocera dorsalis,exit,-1,35,1123.89,863.64,0.9277
16-20-44.mp4_fixed.mp4,43984,43984,789,0,Bactrocera dorsalis,enter,1,36,1175.34,574.87,0.916
16-20-44.mp4_fixed.mp4,44823,44823,800,0,Bactrocera dorsalis,exit,-1,35,1092.12,843.12,0.9507
16-20-44.mp4_fixed.mp4,44833,44833,800,0,Bactrocera dorsalis,enter,1,36,1090.9,840.17,0.9487
16-20-44.mp4_fixed.mp4,44837,44837,800,0,Bactrocera dorsalis,exit,-1,35,1080.73,833.55,0.9482
16-20-44.mp4_fixed.mp4,44864,44864,800,0,Bactrocera dorsalis,enter,1,36,1048.11,786.24,0.915
16-20-44.mp4_fixed.mp4,45664,45664,793,0,Bactrocera dorsalis,enter,1,37,1327.98,684.98,0.9272
16-20-44.mp4_fixed.mp4,45805,45805,793,0,Bactrocera dorsalis,exit,-1,36,1103.89,597.04,0.9307
16-20-44.mp4_fixed.mp4,45919,45919,793,0,Bactrocera dorsalis,enter,1,37,1074.03,624.09,0.9243
16-20-44.mp4_fixed.mp4,46420,46420,809,0,Bactrocera dorsalis,enter,1,38,1327.85,720.62,0.9434
16-20-44.mp4_fixed.mp4,46688,46688,810,0,Bactrocera dorsalis,exit,-1,37,1094.64,849.88,0.9229
16-20-44.mp4_fixed.mp4,46810,46810,810,0,Bactrocera dorsalis,enter,1,38,1035.19,729.61,0.9243
16-20-44.mp4_fixed.mp4,46973,46973,810,0,Bactrocera dorsalis,exit,-1,37,1054.23,644.48,0.9214
16-20-44.mp4_fixed.mp4,47528,47528,815,0,Bactrocera dorsalis,enter,1,38,1278.51,614.53,0.9385
16-20-44.mp4_fixed.mp4,58637,58637,839,0,Bactrocera dorsalis,enter,1,39,1101.7,599.89,0.9395
16-20-44.mp4_fixed.mp4,58914,58914,840,0,Bactrocera dorsalis,enter,1,40,1220.17,587.06,0.9414
16-20-44.mp4_fixed.mp4,59838,59838,839,0,Bactrocera dorsalis,exit,-1,39,1055.79,802.82,0.9326
16-20-44.mp4_fixed.mp4,60108,60108,839,0,Bactrocera dorsalis,enter,1,40,1098.87,845.08,0.9473
16-20-44.mp4_fixed.mp4,61179,61179,839,0,Bactrocera dorsalis,exit,-1,39,1056.93,806.23,0.9312
16-20-44.mp4_fixed.mp4,61849,61849,839,0,Bactrocera dorsalis,enter,1,40,1038.64,752.48,0.9028
16-20-44.mp4_fixed.mp4,64789,64789,867,0,Bactrocera dorsalis,enter,1,41,1082.72,617.43,0.9033
16-20-44.mp4_fixed.mp4,68049,68049,870,0,Bactrocera dorsalis,enter,1,42,1041.84,706.2,0.9204
16-20-44.mp4_fixed.mp4,68150,68150,875,0,Bactrocera dorsalis,enter,1,43,1036.54,751.42,0.9375
16-20-44.mp4_fixed.mp4,77839,77839,900,0,Bactrocera dorsalis,enter,1,44,1328.42,685.64,0.9321
16-20-44.mp4_fixed.mp4,77957,77957,902,0,Bactrocera dorsalis,enter,1,45,1308.85,671.49,0.9565
16-20-44.mp4_fixed.mp4,77994,77994,902,0,Bactrocera dorsalis,exit,-1,44,1123.42,867.11,0.9409
16-20-44.mp4_fixed.mp4,78050,78050,902,0,Bactrocera dorsalis,enter,1,45,1035.19,739.74,0.6206
16-20-44.mp4_fixed.mp4,78068,78068,902,0,Bactrocera dorsalis,exit,-1,44,1032.81,716.04,0.8589
16-20-44.mp4_fixed.mp4,78079,78079,902,0,Bactrocera dorsalis,enter,1,45,1037.96,697.12,0.9097
16-20-44.mp4_fixed.mp4,78088,78088,902,0,Bactrocera dorsalis,exit,-1,44,1036.8,694.12,0.8623
16-20-44.mp4_fixed.mp4,78105,78105,902,0,Bactrocera dorsalis,enter,1,45,1037.12,710.13,0.8784
16-20-44.mp4_fixed.mp4,78890,78890,908,0,Bactrocera dorsalis,enter,1,46,1295.95,638.13,0.9375
16-20-44.mp4_fixed.mp4,79028,79028,908,0,Bactrocera dorsalis,exit,-1,45,1155.42,575.17,0.9429
16-20-44.mp4_fixed.mp4,79165,79165,900,0,Bactrocera dorsalis,exit,-1,44,1046.87,785.16,0.9434
16-20-44.mp4_fixed.mp4,79224,79224,914,0,Bactrocera dorsalis,enter,1,45,1171.13,575.43,0.9287
16-20-44.mp4_fixed.mp4,79229,79229,900,0,Bactrocera dorsalis,enter,1,46,1048.96,787.56,0.855
16-20-44.mp4_fixed.mp4,79280,79280,914,0,Bactrocera dorsalis,exit,-1,45,1149.81,576.11,0.9219
16-20-44.mp4_fixed.mp4,79290,79290,900,0,Bactrocera dorsalis,exit,-1,44,1176.55,878.25,0.9419
16-20-44.mp4_fixed.mp4,79334,79334,900,0,Bactrocera dorsalis,enter,1,45,1316.95,775.33,0.9551
16-20-44.mp4_fixed.mp4,79413,79413,900,0,Bactrocera dorsalis,exit,-1,44,1274.87,600.67,0.9487
16-20-44.mp4_fixed.mp4,79492,79492,914,0,Bactrocera dorsalis,enter,1,45,1035.91,734.18,0.792
