video,video_frame,global_frame,track_id,logical_track_id,cls_id,class_name,direction,delta,count_after,center_x,center_y,conf,stitched,stitch_gap_frames
output.mp4,27477,27477,517,203,0,Bactrocera dorsalis,exit,-1,10,1170.53,893.25,0.9492,0,0
output.mp4,28318,28318,541,215,0,Bactrocera dorsalis,enter,1,11,1284.0,813.45,0.9292,0,0
output.mp4,28384,28384,541,215,0,Bactrocera dorsalis,exit,-1,10,1092.47,582.4,0.9277,0,0
output.mp4,28797,28797,566,224,0,Bactrocera dorsalis,enter,1,11,1176.32,853.84,0.9253,0,0
output.mp4,28930,28930,587,231,0,Bactrocera dorsalis,enter,1,12,1243.75,841.96,0.9214,1,4
output.mp4,29246,29246,587,231,0,Bactrocera dorsalis,exit,-1,11,1025.62,673.84,0.937,1,4
output.mp4,29301,29301,587,231,0,Bactrocera dorsalis,enter,1,12,1122.04,607.08,0.9253,1,4
output.mp4,29348,29348,587,231,0,Bactrocera dorsalis,exit,-1,11,1245.26,568.17,0.9385,1,4
output.mp4,29391,29391,587,231,0,Bactrocera dorsalis,enter,1,12,1117.81,607.65,0.9219,1,4
output.mp4,29467,29467,609,237,0,Bactrocera dorsalis,enter,1,13,1240.12,602.56,0.9209,0,0
output.mp4,29548,29548,609,237,0,Bactrocera dorsalis,exit,-1,12,1214.54,560.94,0.9268,0,0
output.mp4,29616,29616,609,237,0,Bactrocera dorsalis,enter,1,13,1147.96,596.03,0.9214,0,0
output.mp4,29659,29659,609,237,0,Bactrocera dorsalis,exit,-1,12,1078.41,595.91,0.9316,0,0
output.mp4,29768,29768,612,239,0,Bactrocera dorsalis,enter,1,13,1303.8,772.25,0.936,0,0
output.mp4,30098,30098,609,237,0,Bactrocera dorsalis,enter,1,14,1057.99,771.76,0.8926,0,0
output.mp4,30221,30221,609,237,0,Bactrocera dorsalis,exit,-1,13,1173.93,892.79,0.9321,0,0
output.mp4,30895,30895,609,237,0,Bactrocera dorsalis,enter,1,14,1277.98,814.94,0.9204,0,0
output.mp4,31012,31012,609,237,0,Bactrocera dorsalis,exit,-1,13,1176.21,558.99,0.8809,0,0
output.mp4,31102,31102,609,237,0,Bactrocera dorsalis,enter,1,14,1148.61,595.81,0.9224,0,0
output.mp4,31143,31143,640,253,0,Bactrocera dorsalis,enter,1,15,1257.78,612.16,0.9424,0,0
output.mp4,31165,31165,640,253,0,Bactrocera dorsalis,exit,-1,14,1263.34,576.95,0.9287,0,0
output.mp4,31406,31406,640,253,0,Bactrocera dorsalis,enter,1,15,1087.18,631.06,0.9258,0,0
output.mp4,31843,31843,609,237,0,Bactrocera dorsalis,exit,-1,14,1072.09,600.41,0.9268,0,0
output.mp4,31895,31895,609,237,0,Bactrocera dorsalis,enter,1,15,1054.03,746.9,0.9058,0,0
output.mp4,31907,31907,657,261,0,Bactrocera dorsalis,enter,1,16,1312.18,692.29,0.9404,0,0
output.mp4,32013,32013,657,261,0,Bactrocera dorsalis,exit,-1,15,1155.78,558.99,0.9258,0,0
output.mp4,32031,32031,658,262,0,Bactrocera dorsalis,enter,1,16,1289.49,798.58,0.9341,0,0
output.mp4,32204,32204,658,262,0,Bactrocera dorsalis,exit,-1,15,1053.92,827.53,0.9448,0,0
output.mp4,32396,32396,670,265,0,Bactrocera dorsalis,enter,1,16,1294.94,650.01,0.9434,0,0
output.mp4,32558,32558,670,265,0,Bactrocera dorsalis,exit,-1,15,1039.27,804.51,0.9502,0,0
output.mp4,32642,32642,670,265,0,Bactrocera dorsalis,enter,1,16,1050.39,738.39,0.8066,0,0
output.mp4,33467,33467,710,281,0,Bactrocera dorsalis,enter,1,17,1263.86,828.44,0.9385,0,0
output.mp4,33568,33568,710,281,0,Bactrocera dorsalis,exit,-1,16,1206.85,558.82,0.9395,0,0
output.mp4,33688,33688,710,281,0,Bactrocera dorsalis,enter,1,17,1171.28,589.93,0.9448,0,0
output.mp4,33704,33704,710,281,0,Bactrocera dorsalis,exit,-1,16,1079.2,595.14,0.9424,0,0
output.mp4,33779,33779,710,281,0,Bactrocera dorsalis,enter,1,17,1054.79,690.11,0.9287,0,0
output.mp4,33864,33864,710,281,0,Bactrocera dorsalis,exit,-1,16,1048.82,829.0,0.9468,0,0
output.mp4,34302,34302,756,295,0,Bactrocera dorsalis,enter,1,17,1304.24,663.36,0.9302,0,0
output.mp4,34829,34829,756,295,0,Bactrocera dorsalis,exit,-1,16,1017.1,711.48,0.9375,0,0
output.mp4,36213,36213,759,296,0,Bactrocera dorsalis,enter,1,17,1312.09,683.08,0.9468,0,0
output.mp4,36422,36422,753,294,0,Bactrocera dorsalis,enter,1,18,1153.4,852.28,0.9429,0,0
output.mp4,38754,38754,861,322,0,Bactrocera dorsalis,enter,1,19,1108.82,835.9,0.9365,0,0
output.mp4,39017,39017,864,325,0,Bactrocera dorsalis,enter,1,20,1306.17,684.89,0.9404,0,0
output.mp4,39126,39126,864,325,0,Bactrocera dorsalis,exit,-1,19,1287.71,857.43,0.937,0,0
output.mp4,39741,39741,874,330,0,Bactrocera dorsalis,enter,1,20,1270.56,824.95,0.9248,0,0
output.mp4,39779,39779,861,322,0,Bactrocera dorsalis,exit,-1,19,1021.67,673.55,0.8882,0,0
output.mp4,40314,40314,882,335,0,Bactrocera dorsalis,enter,1,20,1238.93,843.64,0.9258,0,0
output.mp4,40352,40352,881,334,0,Bactrocera dorsalis,enter,1,21,1313.28,693.34,0.9531,0,0
output.mp4,40352,40352,882,335,0,Bactrocera dorsalis,exit,-1,20,1028.5,787.24,0.9395,0,0
output.mp4,40508,40508,882,335,0,Bactrocera dorsalis,enter,1,21,1087.41,633.7,0.9209,0,0
output.mp4,40519,40519,881,334,0,Bactrocera dorsalis,exit,-1,20,1029.78,794.25,0.9502,0,0
output.mp4,40821,40821,897,340,0,Bactrocera dorsalis,enter,1,21,1113.94,835.89,0.9468,0,0
output.mp4,40850,40850,895,339,0,Bactrocera dorsalis,enter,1,22,1312.62,756.29,0.9434,0,0
output.mp4,40886,40886,895,339,0,Bactrocera dorsalis,exit,-1,21,1318.6,825.66,0.9419,0,0
output.mp4,40997,40997,882,335,0,Bactrocera dorsalis,exit,-1,20,1099.82,579.96,0.9248,0,0
output.mp4,41066,41066,882,335,0,Bactrocera dorsalis,enter,1,21,1070.35,651.23,0.8862,0,0
output.mp4,41584,41584,920,352,0,Bactrocera dorsalis,enter,1,22,1313.96,688.1,0.9399,0,0
output.mp4,41584,41584,882,335,0,Bactrocera dorsalis,exit,-1,21,1022.84,764.15,0.9453,0,0
output.mp4,41676,41676,882,335,0,Bactrocera dorsalis,enter,1,22,1105.6,614.84,0.9175,0,0
output.mp4,41702,41702,920,352,0,Bactrocera dorsalis,exit,-1,21,1040.73,807.57,0.9429,0,0
output.mp4,41912,41912,920,352,0,Bactrocera dorsalis,enter,1,22,1053.63,691.85,0.9263,0,0
output.mp4,42222,42222,938,364,0,Bactrocera dorsalis,enter,1,23,1259.6,828.47,0.9331,0,0
output.mp4,42719,42719,933,360,0,Bactrocera dorsalis,enter,1,24,1315.35,717.34,0.9312,0,0
output.mp4,43699,43699,971,379,0,Bactrocera dorsalis,enter,1,25,1316.1,710.3,0.9238,0,0
output.mp4,44467,44467,977,382,0,Bactrocera dorsalis,enter,1,26,1312.21,750.52,0.9189,0,0
output.mp4,45247,45247,992,387,0,Bactrocera dorsalis,enter,1,27,1305.66,688.78,0.9316,0,0
output.mp4,45548,45548,993,388,0,Bactrocera dorsalis,enter,1,28,1296.97,795.58,0.937,0,0
output.mp4,45705,45705,999,390,0,Bactrocera dorsalis,enter,1,29,1231.18,846.47,0.9263,0,0
output.mp4,45713,45713,993,388,0,Bactrocera dorsalis,exit,-1,28,1331.26,647.87,0.9316,0,0
output.mp4,45773,45773,999,390,0,Bactrocera dorsalis,exit,-1,27,1212.32,886.61,0.9136,0,0
output.mp4,46770,46770,1011,398,0,Bactrocera dorsalis,enter,1,28,1225.17,598.97,0.9438,0,0
output.mp4,46836,46836,1011,398,0,Bactrocera dorsalis,exit,-1,27,1032.18,657.66,0.9375,0,0
output.mp4,46927,46927,1011,398,0,Bactrocera dorsalis,enter,1,28,1053.22,728.34,0.9365,0,0
output.mp4,47139,47139,1013,400,0,Bactrocera dorsalis,enter,1,29,1286.81,810.87,0.9385,0,0
output.mp4,47228,47228,1013,400,0,Bactrocera dorsalis,exit,-1,28,1200.27,555.14,0.9409,0,0
output.mp4,49300,49300,1039,412,0,Bactrocera dorsalis,enter,1,29,1315.43,704.0,0.9336,0,0
output.mp4,49543,49543,1039,412,0,Bactrocera dorsalis,exit,-1,28,1194.87,558.55,0.9282,0,0
output.mp4,49996,49996,1039,412,0,Bactrocera dorsalis,enter,1,29,1199.23,856.63,0.9268,0,0
output.mp4,50079,50079,991,386,0,Bactrocera dorsalis,enter,1,30,1290.95,805.98,0.9429,0,0
output.mp4,50081,50081,1039,412,0,Bactrocera dorsalis,exit,-1,29,1168.67,556.11,0.9316,0,0
output.mp4,50483,50483,1055,418,0,Bactrocera dorsalis,enter,1,30,1207.5,591.63,0.9453,0,0
output.mp4,50562,50562,1055,418,0,Bactrocera dorsalis,exit,-1,29,1205.05,559.71,0.9355,0,0
output.mp4,50725,50725,991,386,0,Bactrocera dorsalis,exit,-1,28,1022.72,768.2,0.9512,0,0
output.mp4,50758,50758,1055,418,0,Bactrocera dorsalis,enter,1,29,1160.52,591.32,0.9321,0,0
output.mp4,52656,52656,991,386,0,Bactrocera dorsalis,enter,1,30,1055.05,687.84,0.875,0,0
output.mp4,54717,54717,1094,438,0,Bactrocera dorsalis,enter,1,31,1302.28,662.62,0.9453,0,0
output.mp4,54842,54842,1094,438,0,Bactrocera dorsalis,exit,-1,30,1201.11,555.85,0.9248,0,0
output.mp4,55677,55677,1101,442,0,Bactrocera dorsalis,enter,1,31,1104.86,831.77,0.9336,0,0
output.mp4,58877,58877,1132,456,0,Bactrocera dorsalis,enter,1,32,1317.94,710.37,0.9365,0,0
output.mp4,62253,62253,1145,466,0,Bactrocera dorsalis,enter,1,33,1216.97,853.74,0.9419,0,0
output.mp4,62270,62270,1145,466,0,Bactrocera dorsalis,exit,-1,32,1070.7,848.33,0.9341,0,0
output.mp4,62963,62963,1149,468,0,Bactrocera dorsalis,enter,1,33,1318.04,733.84,0.9473,0,0
output.mp4,63127,63127,1154,469,0,Bactrocera dorsalis,enter,1,34,1182.32,590.11,0.9189,0,0
output.mp4,63685,63685,1161,474,0,Bactrocera dorsalis,enter,1,35,1306.94,765.56,0.9419,0,0
output.mp4,63732,63732,1154,469,0,Bactrocera dorsalis,exit,-1,34,1019.04,715.54,0.939,0,0
output.mp4,63994,63994,1154,469,0,Bactrocera dorsalis,enter,1,35,1051.99,751.67,0.916,0,0
output.mp4,64588,64588,1172,483,0,Bactrocera dorsalis,enter,1,36,1269.74,826.05,0.9287,0,0
output.mp4,65236,65236,1187,494,0,Bactrocera dorsalis,enter,1,37,1135.47,602.41,0.9355,0,0
output.mp4,65361,65361,1192,496,0,Bactrocera dorsalis,enter,1,38,1312.69,715.13,0.9487,0,0
output.mp4,65373,65373,1187,494,0,Bactrocera dorsalis,exit,-1,37,1232.72,883.39,0.9639,0,0
output.mp4,65507,65507,1192,496,0,Bactrocera dorsalis,exit,-1,36,1031.97,798.59,0.939,0,0
output.mp4,65649,65649,1183,491,0,Bactrocera dorsalis,enter,1,37,1261.42,831.88,0.9404,0,0
output.mp4,65675,65675,1188,495,0,Bactrocera dorsalis,enter,1,38,1311.68,687.3,0.9497,0,0
output.mp4,66095,66095,1201,500,0,Bactrocera dorsalis,enter,1,39,1108.57,835.82,0.9341,0,0
output.mp4,66180,66180,1188,495,0,Bactrocera dorsalis,exit,-1,38,1266.91,869.71,0.9385,0,0
output.mp4,66351,66351,1193,497,0,Bactrocera dorsalis,enter,1,39,1066.13,666.41,0.8887,0,0
output.mp4,67062,67062,1210,503,0,Bactrocera dorsalis,enter,1,40,1291.45,805.36,0.937,0,0
output.mp4,67156,67156,1210,503,0,Bactrocera dorsalis,exit,-1,39,1021.38,764.06,0.9048,0,0
output.mp4,67236,67236,1210,503,0,Bactrocera dorsalis,enter,1,40,1115.23,609.78,0.9292,0,0
output.mp4,67441,67441,1208,502,0,Bactrocera dorsalis,enter,1,41,1289.46,800.49,0.9443,0,0
output.mp4,67456,67456,1220,508,0,Bactrocera dorsalis,enter,1,42,1302.42,669.82,0.938,0,0
output.mp4,67462,67462,1208,502,0,Bactrocera dorsalis,exit,-1,41,1263.64,871.18,0.9209,0,0
output.mp4,67483,67483,1220,508,0,Bactrocera dorsalis,exit,-1,40,1146.31,562.66,0.9512,0,0
output.mp4,67514,67514,1208,502,0,Bactrocera dorsalis,enter,1,41,1318.53,727.48,0.9272,0,0
output.mp4,67516,67516,1220,508,0,Bactrocera dorsalis,enter,1,42,1111.76,611.71,0.876,0,0
output.mp4,67603,67603,1215,507,0,Bactrocera dorsalis,enter,1,43,1292.5,645.78,0.9614,0,0
output.mp4,67658,67658,1220,508,0,Bactrocera dorsalis,exit,-1,42,1036.01,641.7,0.8911,0,0
output.mp4,67737,67737,1208,502,0,Bactrocera dorsalis,exit,-1,41,1014.56,709.52,0.9028,0,0
output.mp4,67739,67739,1215,507,0,Bactrocera dorsalis,exit,-1,40,1063.4,611.19,0.9287,0,0
output.mp4,67839,67839,1212,505,0,Bactrocera dorsalis,enter,1,41,1050.51,731.9,0.8501,0,0
output.mp4,67877,67877,1215,507,0,Bactrocera dorsalis,enter,1,42,1073.2,647.23,0.8896,0,0
output.mp4,69465,69465,1261,521,0,Bactrocera dorsalis,enter,1,43,1088.34,816.26,0.9292,0,0
output.mp4,71602,71602,1273,525,0,Bactrocera dorsalis,enter,1,44,1195.87,852.34,0.9468,0,0
output.mp4,71645,71645,1273,525,0,Bactrocera dorsalis,exit,-1,43,1076.03,849.16,0.9448,0,0
output.mp4,72369,72369,1277,527,0,Bactrocera dorsalis,enter,1,44,1243.55,606.44,0.9141,0,0
output.mp4,72404,72404,1277,527,0,Bactrocera dorsalis,exit,-1,43,1246.49,565.79,0.9248,0,0
output.mp4,74077,74077,1274,526,0,Bactrocera dorsalis,enter,1,44,1216.33,593.33,0.9497,0,0
output.mp4,74111,74111,1274,526,0,Bactrocera dorsalis,exit,-1,43,1205.5,560.12,0.9331,0,0
output.mp4,74858,74858,1285,531,0,Bactrocera dorsalis,enter,1,44,1312.35,692.54,0.9341,0,0
output.mp4,75012,75012,1285,531,0,Bactrocera dorsalis,exit,-1,43,1347.81,747.86,0.9419,0,0
output.mp4,75420,75420,1282,529,0,Bactrocera dorsalis,enter,1,44,1271.41,623.53,0.9414,0,0
output.mp4,75595,75595,1282,529,0,Bactrocera dorsalis,exit,-1,43,1068.76,602.62,0.897,0,0
output.mp4,77947,77947,1298,540,0,Bactrocera dorsalis,enter,1,44,1091.76,625.73,0.8481,0,0
output.mp4,80739,80739,1320,546,0,Bactrocera dorsalis,enter,1,45,1282.03,633.23,0.9473,0,0
output.mp4,80753,80753,1320,546,0,Bactrocera dorsalis,exit,-1,44,1222.84,560.49,0.9478,0,0
output.mp4,81806,81806,1323,547,0,Bactrocera dorsalis,enter,1,45,1296.04,794.07,0.9106,0,0
output.mp4,85633,85633,1332,550,0,Bactrocera dorsalis,enter,1,46,1309.45,760.38,0.9287,0,0
output.mp4,86061,86061,1339,553,0,Bactrocera dorsalis,enter,1,47,1260.3,616.68,0.9399,0,0
output.mp4,86281,86281,1339,553,0,Bactrocera dorsalis,exit,-1,46,1330.99,639.47,0.9512,0,0
output.mp4,86950,86950,1339,553,0,Bactrocera dorsalis,enter,1,47,1168.96,590.93,0.9502,0,0
output.mp4,92963,92963,1367,564,0,Bactrocera dorsalis,enter,1,48,1289.57,647.65,0.9609,0,0
output.mp4,94884,94884,1373,567,0,Bactrocera dorsalis,enter,1,49,1316.14,728.32,0.9355,0,0
output.mp4,94940,94940,1373,567,0,Bactrocera dorsalis,exit,-1,48,1084.29,588.82,0.4609,0,0
output.mp4,95013,95013,1373,567,0,Bactrocera dorsalis,enter,1,49,1051.83,698.7,0.8975,0,0
output.mp4,98819,98819,1390,578,0,Bactrocera dorsalis,enter,1,50,1181.09,589.25,0.9404,0,0
output.mp4,101920,101920,1401,583,0,Bactrocera dorsalis,enter,1,51,1083.6,637.6,0.9165,0,0
output.mp4,102561,102561,1403,584,0,Bactrocera dorsalis,enter,1,52,1205.04,857.15,0.9438,0,0
output.mp4,102585,102585,1408,585,0,Bactrocera dorsalis,enter,1,53,1110.77,611.34,0.897,0,0
output.mp4,102716,102716,1403,584,0,Bactrocera dorsalis,exit,-1,52,1348.53,754.06,0.9248,0,0
output.mp4,111633,111633,1422,593,0,Bactrocera dorsalis,enter,1,53,1281.65,630.88,0.9473,0,0
output.mp4,117096,117096,1442,603,0,Bactrocera dorsalis,enter,1,54,1063.8,663.27,0.9219,0,0
output.mp4,117290,117290,1443,604,0,Bactrocera dorsalis,enter,1,55,1297.27,660.51,0.9414,0,0
output.mp4,117324,117324,1446,604,0,Bactrocera dorsalis,exit,-1,54,1359.9,637.02,0.916,1,2
output.mp4,117673,117673,1449,605,0,Bactrocera dorsalis,enter,1,55,1312.7,692.88,0.9375,0,0
output.mp4,124548,124548,1462,613,0,Bactrocera dorsalis,enter,1,56,1304.69,670.32,0.9463,0,0
output.mp4,124785,124785,1462,613,0,Bactrocera dorsalis,exit,-1,55,1331.99,800.4,0.9473,0,0
output.mp4,126194,126194,1466,615,0,Bactrocera dorsalis,enter,1,56,1293.97,648.75,0.9253,0,0
output.mp4,126472,126472,1462,613,0,Bactrocera dorsalis,enter,1,57,1057.89,704.31,0.8032,0,0
output.mp4,127247,127247,1468,616,0,Bactrocera dorsalis,enter,1,58,1188.12,590.05,0.9478,0,0
output.mp4,128937,128937,1476,619,0,Bactrocera dorsalis,enter,1,59,1056.68,680.42,0.8999,0,0
output.mp4,137070,137070,1480,621,0,Bactrocera dorsalis,enter,1,60,1307.35,674.87,0.9556,0,0
output.mp4,138880,138880,1486,624,0,Bactrocera dorsalis,enter,1,61,1309.41,676.88,0.9136,0,0
output.mp4,139715,139715,1496,626,0,Bactrocera dorsalis,enter,1,62,1152.19,853.82,0.9312,0,0
output.mp4,139779,139779,1496,626,0,Bactrocera dorsalis,exit,-1,61,1040.71,813.82,0.9395,0,0
output.mp4,143266,143266,1503,631,0,Bactrocera dorsalis,enter,1,62,1167.13,857.44,0.938,0,0
output.mp4,143386,143386,1503,631,0,Bactrocera dorsalis,exit,-1,61,1126.84,880.29,0.9497,0,0
output.mp4,143981,143981,1503,631,0,Bactrocera dorsalis,enter,1,62,1051.18,744.81,0.9258,0,0
output.mp4,144502,144502,1507,633,0,Bactrocera dorsalis,enter,1,63,1247.58,608.2,0.9321,0,0
output.mp4,144562,144562,1503,631,0,Bactrocera dorsalis,exit,-1,62,1089.02,863.55,0.9565,0,0
output.mp4,144562,144562,1507,633,0,Bactrocera dorsalis,exit,-1,61,1052.55,624.05,0.9448,0,0
output.mp4,144584,144584,1503,631,0,Bactrocera dorsalis,enter,1,62,1147.7,853.16,0.9453,0,0
output.mp4,144749,144749,1507,633,0,Bactrocera dorsalis,enter,1,63,1058.42,675.02,0.9014,0,0
output.mp4,145055,145055,1506,632,0,Bactrocera dorsalis,enter,1,64,1198.52,589.81,0.9443,0,0
output.mp4,146958,146958,1522,635,0,Bactrocera dorsalis,enter,1,65,1303.8,687.65,0.9434,0,0
output.mp4,148512,148512,1539,640,0,Bactrocera dorsalis,enter,1,66,1218.42,596.06,0.9502,0,0
output.mp4,148966,148966,1544,642,0,Bactrocera dorsalis,enter,1,67,1308.38,704.17,0.9072,0,0
output.mp4,149058,149058,1544,642,0,Bactrocera dorsalis,exit,-1,66,1077.55,595.65,0.918,0,0
output.mp4,150041,150041,1544,642,0,Bactrocera dorsalis,enter,1,67,1051.59,699.03,0.8633,0,0
output.mp4,154940,154940,1550,646,0,Bactrocera dorsalis,enter,1,68,1304.04,713.92,0.9331,0,0
output.mp4,155115,155115,1550,646,0,Bactrocera dorsalis,exit,-1,67,1018.99,713.58,0.9448,0,0
output.mp4,159773,159773,1553,648,0,Bactrocera dorsalis,enter,1,68,1064.25,663.72,0.8857,0,0
output.mp4,160502,160502,1554,649,0,Bactrocera dorsalis,enter,1,69,1312.46,733.66,0.9453,0,0
output.mp4,160664,160664,1556,650,0,Bactrocera dorsalis,enter,1,70,1317.03,725.14,0.9507,0,0
output.mp4,161202,161202,1564,653,0,Bactrocera dorsalis,enter,1,71,1305.24,777.21,0.9312,0,0
output.mp4,161648,161648,1561,651,0,Bactrocera dorsalis,enter,1,72,1143.59,595.64,0.9253,0,0
output.mp4,161769,161769,1561,651,0,Bactrocera dorsalis,exit,-1,71,1051.0,626.22,0.9136,0,0
output.mp4,161958,161958,1561,651,0,Bactrocera dorsalis,enter,1,72,1064.48,670.98,0.8682,0,0
output.mp4,163580,163580,1570,655,0,Bactrocera dorsalis,enter,1,73,1312.89,737.53,0.9492,0,0
output.mp4,163818,163818,1570,655,0,Bactrocera dorsalis,exit,-1,72,1066.43,844.14,0.9351,0,0
output.mp4,167427,167427,1581,658,0,Bactrocera dorsalis,enter,1,73,1243.02,845.24,0.9258,0,0
output.mp4,175567,175567,1591,663,0,Bactrocera dorsalis,enter,1,74,1305.99,763.89,0.854,0,0
